Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
67.587,-9.02,0.34,off,179.6,0.125,0.00,50.6,6,73.4,17.80,5.26,3150,9.07,11.8,79,0.00,0
67.691,-9.00,0.34,off,179.6,0.125,0.00,49.6,6,73.4,17.95,5.30,3169,9.08,11.8,79,0.00,0
67.785,-9.00,0.34,off,179.6,0.125,0.00,49.9,6,73.4,17.87,5.29,3163,9.07,11.8,79,0.00,0
67.885,-9.00,0.34,off,179.6,0.125,0.00,49.9,6,73.4,17.87,5.30,3169,9.07,11.8,78,0.00,0
67.989,-9.00,0.34,off,179.6,0.125,0.00,50.8,6,73.4,17.57,5.30,3151,9.07,11.8,78,0.00,0
68.077,-8.99,0.34,off,179.6,0.125,0.00,50.6,6,73.4,17.64,5.30,3155,9.07,11.8,78,0.00,0
68.178,-8.98,0.34,off,179.6,0.125,0.00,50.6,6,73.4,17.64,5.30,3150,9.08,11.8,78,0.00,0
68.273,-9.00,0.34,off,179.6,0.125,0.00,49.9,6,73.4,17.87,5.30,3162,9.08,11.8,78,0.00,0
68.379,-8.99,0.34,off,179.6,0.125,0.00,49.6,6,73.4,17.95,5.35,3163,9.08,11.8,79,0.00,0
68.479,-8.97,0.34,off,179.6,0.125,0.00,49.6,6,73.4,17.95,5.32,3161,9.08,11.8,79,0.00,0
68.570,-8.96,0.34,off,179.6,0.125,0.00,49.4,6,73.4,17.95,5.31,3140,9.07,11.8,79,0.00,0
68.667,-8.99,0.34,off,179.6,0.125,0.00,49.4,6,73.4,17.95,5.32,3142,9.07,11.8,79,0.00,0
68.769,-8.98,0.34,off,179.6,0.125,0.00,49.6,6,73.4,17.95,5.32,3142,9.08,11.8,79,0.00,0
68.865,-8.97,0.34,off,179.6,0.125,0.00,48.7,6,73.4,18.18,5.33,3146,9.08,11.8,79,0.00,0
68.961,-8.98,0.35,off,179.6,0.125,0.00,49.9,6,73.4,17.87,5.33,3160,9.07,11.8,79,0.00,0
69.058,-8.97,0.34,off,179.6,0.125,0.00,48.7,6,73.4,18.18,5.35,3161,9.07,11.8,79,0.00,0
69.155,-8.99,0.34,off,179.6,0.125,0.00,49.6,6,73.4,17.80,5.33,3160,9.07,11.8,79,0.00,0
69.258,-8.99,0.34,off,179.6,0.125,0.00,49.4,6,73.4,17.95,5.33,3143,9.07,11.8,79,0.00,0
69.356,-9.01,0.34,off,179.6,0.125,0.00,50.1,6,73.4,17.79,5.32,3140,9.08,11.8,79,0.00,0
69.458,-8.98,0.34,off,179.6,0.125,0.00,49.6,6,73.4,17.95,5.33,3134,9.08,11.8,79,0.00,0
69.549,-9.00,0.34,off,179.6,0.125,0.00,51.5,6,73.4,17.34,5.32,3165,9.08,11.8,79,0.00,0
69.645,-9.02,0.34,off,179.6,0.125,0.00,50.1,6,73.4,17.79,5.30,3164,9.08,11.4,79,0.00,0
69.748,-8.98,0.33,off,179.6,0.125,0.00,50.3,6,73.4,17.56,5.31,3153,9.07,11.4,78,0.00,0
69.843,-8.98,0.34,off,179.6,0.125,0.00,49.6,6,73.4,17.80,5.30,3150,9.07,11.4,78,0.00,0
69.941,-8.98,0.34,off,179.6,0.125,0.00,50.3,6,73.4,17.57,5.32,3143,9.07,11.8,78,0.00,0
70.042,-9.01,0.34,off,179.6,0.125,0.00,49.2,6,73.4,17.87,5.30,3143,9.07,11.8,78,0.00,0
70.135,-9.00,0.34,off,179.6,0.125,0.00,49.4,6,73.4,17.79,5.26,3137,9.08,11.8,78,0.00,0
70.239,-9.01,0.34,off,179.6,0.125,0.00,49.6,6,73.4,17.72,5.29,3159,9.08,11.8,78,0.00,0
70.332,-9.00,0.34,off,179.6,0.125,0.00,49.6,6,73.4,17.72,5.29,3158,9.08,11.8,78,0.00,0
70.438,-8.97,0.34,off,179.6,0.125,0.00,49.4,6,73.4,17.79,5.29,3160,9.08,11.8,78,0.00,0
70.528,-9.01,0.34,off,179.6,0.125,0.00,49.4,6,73.4,17.95,5.27,3165,9.07,11.8,78,0.00,0
70.631,-8.99,0.34,off,179.6,0.125,0.00,49.9,6,73.4,17.72,5.30,3141,9.07,11.8,78,0.00,0
70.728,-8.99,0.34,off,179.6,0.125,0.00,49.2,6,73.4,17.87,5.29,3148,9.07,11.8,78,0.00,0
70.827,-9.01,0.34,off,179.6,0.125,0.00,48.2,6,73.4,18.18,5.27,3149,9.07,11.8,78,0.00,0
70.931,-9.01,0.34,off,179.6,0.125,0.00,48.7,6,73.4,17.87,5.29,3171,9.08,11.8,78,0.00,0
71.020,-9.00,0.34,off,179.6,0.125,0.00,48.5,6,73.4,18.02,5.27,3169,9.07,11.8,78,0.00,0
71.120,-9.02,0.34,off,179.6,0.125,0.00,48.9,6,73.4,17.80,5.29,3166,9.07,11.8,78,0.00,0
71.216,-9.01,0.34,off,179.6,0.125,0.00,48.9,6,73.4,17.95,5.27,3145,9.07,11.8,78,0.00,0
71.312,-9.01,0.34,off,179.6,0.125,0.00,49.9,6,73.4,17.64,5.26,3146,9.08,11.4,78,0.00,0
71.416,-9.01,0.34,off,181.4,0.125,0.00,50.3,6,73.4,17.56,5.29,3146,9.08,11.4,78,0.00,0
71.516,-9.03,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.72,5.26,3146,9.08,11.4,78,0.00,0
71.606,-9.01,0.33,off,181.4,0.125,0.00,49.4,6,73.4,17.79,5.27,3164,9.08,11.8,78,0.00,0
71.708,-9.03,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.72,5.29,3165,9.07,11.8,78,0.00,0
71.802,-9.01,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.72,5.27,3164,9.07,11.8,78,0.00,0
71.904,-9.05,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.80,5.27,3142,9.07,11.8,78,0.00,0
71.999,-9.02,0.34,off,181.4,0.125,0.00,48.7,6,73.4,17.87,5.29,3143,9.07,11.8,78,0.00,0
72.102,-9.02,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.80,5.27,3142,9.08,11.8,79,0.00,0
72.196,-9.03,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.95,5.29,3162,9.08,11.8,79,0.00,0
72.298,-9.01,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.64,5.30,3160,9.08,11.8,79,0.00,0
72.392,-9.03,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.80,5.30,3162,9.08,11.8,79,0.00,0
72.496,-9.01,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.95,5.30,3144,9.07,11.8,79,0.00,0
72.587,-9.03,0.34,off,181.4,0.125,0.00,48.9,6,73.4,18.10,5.29,3144,9.07,11.8,79,0.00,0
72.693,-9.02,0.34,off,181.4,0.125,0.00,50.3,6,73.4,17.57,5.32,3148,9.07,11.8,79,0.00,0
72.786,-9.03,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.56,5.27,3151,9.08,11.8,79,0.00,0
72.886,-9.05,0.33,off,181.4,0.125,0.00,49.2,6,73.4,18.02,5.30,3167,9.07,11.8,79,0.00,0
72.987,-9.03,0.34,off,181.4,0.125,0.00,50.6,6,73.4,17.64,5.29,3168,9.07,11.8,79,0.00,0
73.078,-9.05,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.95,5.29,3168,9.07,11.4,79,0.00,0
73.175,-9.02,0.34,off,181.4,0.125,0.00,49.2,6,73.4,18.02,5.29,3146,9.07,11.8,79,0.00,0
73.273,-9.06,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.95,5.29,3154,9.07,11.8,79,0.00,0
73.376,-9.03,0.34,off,181.4,0.125,0.00,49.2,6,73.4,17.72,5.27,3152,9.07,11.8,79,0.00,0
73.478,-9.02,0.34,off,181.4,0.125,0.00,48.5,6,73.4,17.95,5.30,3170,9.07,11.8,79,0.00,0
73.570,-9.05,0.34,off,181.4,0.125,0.00,48.5,6,73.4,17.95,5.29,3170,9.07,11.8,78,0.00,0
73.671,-9.01,0.34,off,181.4,0.125,0.00,48.7,6,73.4,17.87,5.32,3172,9.07,11.8,78,0.00,0
73.766,-9.03,0.34,off,181.4,0.125,0.00,48.7,6,73.4,17.87,5.29,3152,9.07,11.8,78,0.00,0
73.861,-9.02,0.34,off,181.4,0.125,0.00,48.7,6,73.4,17.87,5.29,3149,9.07,11.8,78,0.00,0
73.966,-9.03,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.80,5.30,3146,9.07,11.8,78,0.00,0
74.058,-9.02,0.34,off,181.4,0.125,0.00,48.7,6,73.4,17.87,5.31,3163,9.08,11.8,78,0.00,0
74.161,-9.00,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.79,5.32,3160,9.08,11.8,78,0.00,0
74.253,-9.01,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.72,5.31,3162,9.07,11.8,78,0.00,0
74.351,-9.01,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.95,5.32,3141,9.07,11.8,78,0.00,0
74.456,-9.00,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.64,5.31,3143,9.08,11.8,78,0.00,0
74.549,-8.99,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.64,5.31,3134,9.08,11.8,78,0.00,0
74.653,-9.00,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.80,5.33,3144,9.08,11.4,78,0.00,0
74.749,-8.99,0.34,off,181.4,0.125,0.00,48.5,6,73.4,17.95,5.30,3163,9.08,11.8,78,0.00,0
74.842,-8.99,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.64,5.31,3164,9.07,11.8,78,0.00,0
74.942,-8.99,0.34,off,181.4,0.125,0.00,49.2,6,73.4,17.87,5.29,3162,9.07,11.8,79,0.00,0
75.042,-9.02,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.80,5.30,3144,9.07,11.8,79,0.00,0
75.135,-9.00,0.34,off,181.4,0.125,0.00,48.2,6,73.4,18.18,5.31,3144,9.07,11.4,79,0.00,0
75.239,-8.98,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.79,5.26,3142,9.08,11.4,79,0.00,0
75.334,-8.99,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.64,5.27,3146,9.08,11.8,79,0.00,0
75.438,-8.98,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.72,5.29,3162,9.08,11.8,79,0.00,0
75.533,-9.01,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.80,5.29,3166,9.08,11.8,79,0.00,0
75.629,-9.03,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.95,5.27,3167,9.07,11.8,79,0.00,0
75.729,-9.01,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.57,5.27,3148,9.07,11.8,79,0.00,0
75.824,-9.02,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.80,5.29,3143,9.07,11.8,79,0.00,0
75.929,-9.02,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.80,5.27,3145,9.07,11.8,79,0.00,0
76.018,-9.00,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.72,5.30,3166,9.08,11.8,79,0.00,0
76.115,-9.04,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.64,5.27,3168,9.08,11.8,79,0.00,0
76.213,-9.03,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.64,5.29,3168,9.07,11.8,79,0.00,0
76.316,-9.05,0.34,off,181.4,0.125,0.00,48.5,6,73.4,17.95,5.26,3148,9.07,11.8,78,0.00,0
76.419,-9.03,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.80,5.26,3147,9.08,11.8,78,0.00,0
76.510,-9.06,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.80,5.29,3148,9.08,11.8,78,0.00,0
76.606,-9.07,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.79,5.27,3145,9.07,11.8,78,0.00,0
76.709,-9.05,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.64,5.29,3168,9.08,11.4,78,0.00,0
76.803,-9.05,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.80,5.27,3168,9.07,11.4,78,0.00,0
76.902,-9.05,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.49,5.30,3164,9.07,11.8,78,0.00,0
77.011,-9.08,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.72,5.27,3149,9.07,11.8,78,0.00,0
77.103,-9.05,0.34,off,181.4,0.125,0.00,49.2,6,73.4,17.87,5.30,3148,9.07,11.8,78,0.00,0
77.195,-9.06,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.57,5.27,3148,9.08,11.8,78,0.00,0
77.292,-9.06,0.34,off,181.4,0.125,0.00,49.2,6,73.4,17.72,5.30,3170,9.08,11.8,78,0.00,0
77.393,-9.06,0.33,off,181.4,0.125,0.00,49.4,6,73.4,17.64,5.30,3167,9.08,11.8,78,0.00,0
77.492,-9.05,0.34,off,181.4,0.125,0.00,48.7,6,73.4,17.87,5.27,3164,9.08,11.8,78,0.00,0
77.586,-9.06,0.34,off,181.4,0.125,0.00,49.2,6,73.4,17.72,5.30,3142,9.07,11.8,78,0.00,0
77.684,-9.06,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.79,5.32,3146,9.07,11.8,78,0.00,0
77.788,-9.03,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.80,5.30,3143,9.08,11.8,78,0.00,0
77.888,-9.03,0.34,off,181.4,0.125,0.00,48.5,6,73.4,17.95,5.30,3144,9.08,11.8,78,0.00,0
77.988,-9.02,0.34,off,181.4,0.125,0.00,48.7,6,73.4,17.87,5.31,3164,9.07,11.8,78,0.00,0
78.083,-9.03,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.79,5.32,3161,9.07,11.8,78,0.00,0
78.178,-9.05,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.57,5.33,3160,9.07,11.8,78,0.00,0
78.272,-9.01,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.80,5.33,3139,9.07,11.4,79,0.00,0
78.378,-9.05,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.64,5.32,3142,9.08,11.8,79,0.00,0
78.476,-9.03,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.72,5.31,3138,9.08,11.4,79,0.00,0
78.570,-9.05,0.34,off,181.4,0.125,0.00,50.6,6,73.4,17.49,5.32,3160,9.08,11.4,79,0.00,0
78.673,-9.02,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.49,5.32,3158,9.08,11.8,79,0.00,0
78.764,-9.02,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.72,5.35,3162,9.07,11.8,79,0.00,0
78.864,-9.03,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.80,5.31,3162,9.07,11.8,79,0.00,0
78.960,-9.01,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.87,5.32,3137,9.07,11.8,79,0.00,0
79.056,-9.02,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.80,5.33,3140,9.07,11.8,79,0.00,0
79.156,-9.03,0.34,off,181.4,0.125,0.00,49.2,6,73.4,17.87,5.31,3142,9.08,11.8,79,0.00,0
79.257,-9.01,0.34,off,181.4,0.125,0.00,49.2,6,73.4,17.87,5.32,3161,9.08,11.8,79,0.00,0
79.356,-9.02,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.72,5.31,3158,9.08,11.8,79,0.00,0
79.458,-9.01,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.49,5.32,3163,9.08,11.8,79,0.00,0
79.549,-9.02,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.80,5.27,3156,9.07,11.8,79,0.00,0
79.650,-9.01,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.87,5.30,3139,9.07,11.8,78,0.00,0
79.745,-9.02,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.80,5.31,3143,9.07,11.8,78,0.00,0
79.848,-9.00,0.34,off,181.4,0.125,0.00,49.2,6,73.4,17.87,5.30,3140,9.07,11.8,78,0.00,0
79.949,-9.01,0.34,off,181.4,0.125,0.00,48.5,6,73.4,17.95,5.32,3158,9.08,11.8,78,0.00,0
80.044,-9.05,0.34,off,181.4,0.125,0.00,48.5,6,73.4,17.95,5.30,3161,9.08,11.8,78,0.00,0
80.138,-9.01,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.49,5.29,3158,9.07,11.8,78,0.00,0
80.238,-9.00,0.33,off,181.4,0.125,0.00,49.9,6,73.4,17.64,5.27,3159,9.07,11.8,78,0.00,0
80.332,-9.01,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.87,5.30,3139,9.08,11.8,78,0.00,0
80.433,-9.01,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.87,5.30,3138,9.08,11.8,78,0.00,0
80.532,-9.01,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.57,5.29,3138,9.08,11.8,78,0.00,0
80.626,-9.04,0.34,off,181.4,0.125,0.00,48.5,6,73.4,17.95,5.29,3168,9.08,11.4,78,0.00,0
80.727,-9.00,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.80,5.27,3165,9.07,11.4,78,0.00,0
80.821,-9.04,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.80,5.29,3168,9.07,11.4,78,0.00,0
80.928,-9.04,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.64,5.27,3146,9.07,11.4,78,0.00,0
81.017,-9.04,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.56,5.29,3144,9.07,11.8,78,0.00,0
81.116,-9.05,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.72,5.29,3145,9.08,11.8,78,0.00,0
81.219,-9.06,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.80,5.29,3166,9.08,11.8,78,0.00,0
81.311,-9.04,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.79,5.29,3165,9.08,11.8,78,0.00,0
81.413,-9.05,0.34,off,181.4,0.125,0.00,48.9,6,73.4,17.95,5.27,3164,9.08,11.8,78,0.00,0
81.519,-9.03,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.80,5.29,3164,9.07,11.8,78,0.00,0
81.609,-9.06,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.57,5.29,3145,9.07,11.8,78,0.00,0
81.705,-9.04,0.33,off,181.4,0.125,0.00,49.9,6,73.4,17.64,5.27,3144,9.07,11.8,78,0.00,0
81.809,-9.06,0.33,off,181.4,0.125,0.00,50.3,6,73.4,17.57,5.30,3146,9.07,11.8,78,0.00,0
81.902,-9.05,0.33,off,181.4,0.125,0.00,49.6,6,73.4,17.87,5.31,3167,9.08,11.8,78,0.00,0
82.003,-9.07,0.34,off,181.4,0.125,0.00,50.6,6,73.4,17.64,5.31,3166,9.07,11.8,79,0.00,0
82.099,-9.07,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.80,5.29,3166,9.07,11.8,79,0.00,0
82.194,-9.07,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.72,5.31,3146,9.07,11.8,79,0.00,0
82.294,-9.09,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.64,5.27,3148,9.08,11.8,79,0.00,0
82.399,-9.06,0.34,off,181.4,0.125,0.00,50.6,6,73.4,17.49,5.30,3146,9.08,11.4,79,0.00,0
82.489,-9.07,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.64,5.29,3168,9.08,11.4,79,0.00,0
82.585,-9.05,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.95,5.29,3168,9.08,11.8,79,0.00,0
82.690,-9.07,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.80,5.30,3162,9.07,11.8,79,0.00,0
82.784,-9.07,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.80,5.31,3165,9.07,11.8,79,0.00,0
82.884,-9.04,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.95,5.29,3144,9.07,11.8,79,0.00,0
82.979,-9.06,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.87,5.31,3148,9.07,11.8,79,0.00,0
83.081,-9.08,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.80,5.31,3143,9.08,11.8,79,0.00,0
83.176,-9.04,0.34,off,181.4,0.125,0.00,49.2,6,73.4,18.03,5.33,3165,9.08,11.8,79,0.00,0
83.278,-9.06,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.95,5.30,3168,9.08,11.8,79,0.00,0
83.379,-9.06,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.80,5.31,3165,9.08,11.8,79,0.00,0
83.479,-9.07,0.34,off,181.4,0.125,0.00,49.4,6,73.4,17.79,5.30,3148,9.07,11.8,78,0.00,0
83.572,-9.06,0.34,off,181.4,0.125,0.00,49.2,6,73.4,18.03,5.31,3145,9.07,11.8,78,0.00,0
83.666,-9.07,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.79,5.31,3147,9.08,11.8,78,0.00,0
83.763,-9.07,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.79,5.31,3171,9.08,11.8,78,0.00,0
83.869,-9.07,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.95,5.31,3168,9.07,11.4,78,0.00,0
83.969,-9.06,0.34,off,181.4,0.125,0.00,48.7,6,73.4,18.18,5.31,3166,9.07,11.4,78,0.00,0
84.060,-9.04,0.34,off,181.4,0.125,0.00,48.5,6,73.4,18.10,5.32,3148,9.07,11.8,78,0.00,0
84.156,-9.08,0.34,off,181.4,0.125,0.00,48.2,6,73.4,18.18,5.32,3147,9.07,11.8,78,0.00,0
84.260,-9.04,0.34,off,181.4,0.125,0.00,48.5,6,73.4,18.10,5.32,3144,9.08,11.8,78,0.00,0
84.354,-9.03,0.34,off,181.4,0.125,0.00,48.5,6,73.4,18.10,5.31,3144,9.08,11.8,78,0.00,0
84.458,-9.06,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.79,5.30,3167,9.08,11.8,78,0.00,0
84.552,-9.07,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.80,5.30,3169,9.08,11.8,78,0.00,0
84.648,-9.07,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.64,5.27,3167,9.07,11.8,78,0.00,0
84.748,-9.04,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.72,5.29,3146,9.07,11.8,78,0.00,0
84.849,-9.02,0.34,off,181.4,0.125,0.00,50.6,6,73.4,17.64,5.29,3151,9.07,11.8,79,0.00,0
84.943,-9.04,0.34,off,181.4,0.125,0.00,49.6,6,73.4,18.02,5.27,3151,9.07,11.8,79,0.00,0
85.040,-9.03,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.80,5.27,3166,9.07,11.8,79,0.00,0
85.135,-9.06,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.80,5.29,3165,9.07,11.8,79,0.00,0
85.236,-9.04,0.34,off,181.4,0.125,0.00,50.3,6,73.4,17.72,5.29,3169,9.07,11.8,79,0.00,0
85.338,-9.04,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.79,5.29,3152,9.07,11.8,79,0.00,0
85.436,-9.04,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.79,5.29,3146,9.08,11.4,79,0.00,0
85.534,-9.06,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.79,5.29,3148,9.08,11.4,79,0.00,0
85.628,-9.04,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.95,5.29,3168,9.08,11.4,79,0.00,0
85.734,-9.03,0.34,off,181.4,0.125,0.00,49.6,6,73.4,18.02,5.29,3170,9.08,11.8,79,0.00,0
85.828,-9.04,0.34,off,181.4,0.125,0.00,49.6,6,73.4,18.02,5.30,3169,9.07,11.8,79,0.00,0
85.920,-9.04,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.80,5.29,3167,9.07,11.8,79,0.00,0
86.019,-9.06,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.87,5.27,3148,9.07,11.8,79,0.00,0
86.114,-9.04,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.79,5.29,3147,9.07,11.8,79,0.00,0
86.213,-9.06,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.95,5.29,3150,9.08,11.8,79,0.00,0
86.316,-9.09,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.72,5.29,3168,9.07,11.8,78,0.00,0
86.418,-9.08,0.34,off,181.4,0.125,0.00,49.6,6,73.4,17.87,5.30,3169,9.08,11.8,78,0.00,0
86.514,-9.08,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.80,5.29,3170,9.07,11.8,78,0.00,0
86.604,-9.07,0.34,off,181.4,0.125,0.00,49.4,6,73.4,18.10,5.29,3150,9.07,11.8,78,0.00,0
86.710,-9.08,0.34,off,181.4,0.125,0.00,49.4,6,73.4,18.03,5.27,3154,9.08,11.8,78,0.00,0
86.807,-9.07,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.79,5.29,3153,9.07,11.8,78,0.00,0
86.904,-9.07,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.72,5.29,3175,9.07,11.4,78,0.00,0
87.003,-9.09,0.34,off,181.4,0.125,0.00,48.9,6,73.4,18.10,5.27,3176,9.07,11.4,78,0.00,0
87.099,-9.08,0.34,off,181.4,0.125,0.00,50.1,6,73.4,17.79,5.27,3178,9.07,11.4,78,0.00,0
87.200,-9.11,0.34,off,181.4,0.125,0.00,49.2,6,73.4,18.25,5.27,3160,9.07,11.8,79,0.00,0
87.296,-9.11,0.34,off,181.4,0.125,0.00,49.9,6,73.4,17.87,5.27,3161,9.07,11.8,79,0.00,0
87.398,-9.07,0.34,off,181.4,0.125,0.00,50.3,6,73.4,17.72,5.29,3152,9.07,11.4,79,0.00,0
87.492,-9.20,0.34,off,181.4,0.125,0.00,51.7,6,73.4,17.21,5.21,3174,8.69,11.4,79,0.00,0
87.589,-9.36,0.32,off,181.4,0.125,0.00,54.8,6,73.4,16.14,5.10,3181,8.31,10.6,79,0.00,0
87.683,-9.51,0.31,off,181.4,0.125,0.00,53.9,6,73.4,16.27,4.88,3190,8.30,11.0,79,0.00,0
87.785,-9.47,0.31,off,181.4,0.125,0.00,53.2,6,73.4,16.54,4.90,3168,8.31,11.0,79,0.00,0
87.886,-9.46,0.31,off,181.4,0.125,0.00,53.6,6,73.4,16.47,4.92,3152,8.31,11.0,79,0.00,0
87.982,-9.68,0.30,off,181.4,0.125,0.00,60.0,6,73.4,14.87,4.87,3172,7.17,9.4,79,0.00,0
88.079,-9.97,0.28,off,181.4,0.125,0.00,63.5,6,73.4,13.82,4.47,3177,6.99,9.4,79,0.00,0
88.174,-10.07,0.26,off,181.4,0.125,0.00,61.9,6,73.4,13.88,4.33,3179,6.98,9.4,79,0.00,0
88.271,-10.10,0.26,off,181.4,0.125,0.00,63.0,6,73.4,13.82,4.30,3148,6.98,9.4,79,0.00,0
88.378,-10.11,0.26,off,181.4,0.125,0.00,63.5,6,73.4,13.94,4.25,3157,6.98,9.4,79,0.00,0
88.468,-10.12,0.26,off,181.4,0.125,0.00,64.2,6,73.4,13.88,4.25,3148,6.98,9.4,79,0.00,0
