Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
0.000,-8.58,0.42,off,186.8,0.500,0.00,16.9,3,75.2,25.24,6.20,3604,12.00,14.5,38,20.00,0
0.006,-8.58,0.42,off,186.8,0.500,0.00,17.2,3,75.2,24.96,6.21,3615,12.19,14.5,38,20.00,0
0.067,-8.63,0.42,off,186.8,0.500,0.00,16.9,3,75.2,25.34,6.15,3587,12.19,14.5,38,20.00,0
0.168,-8.65,0.42,off,186.8,0.500,0.00,16.9,3,75.2,25.43,6.13,3600,12.19,14.5,39,20.00,0
0.280,-8.65,0.42,off,186.8,0.500,0.00,17.4,3,75.2,24.96,6.10,3596,12.00,14.5,39,20.00,0
0.367,-8.71,0.41,off,186.8,0.500,0.00,17.4,3,75.2,24.77,6.05,3610,12.18,14.5,39,20.00,0
0.469,-8.69,0.41,off,186.8,0.500,0.00,17.4,3,75.2,24.96,6.05,3596,12.19,14.9,39,20.00,0
0.557,-8.54,0.42,off,186.8,0.500,0.00,16.9,3,75.2,25.85,6.20,3623,12.00,14.5,39,20.00,0
0.666,-8.66,0.42,off,186.8,0.500,0.00,17.6,3,75.2,25.05,6.16,3631,12.00,14.5,39,20.00,0
0.755,-8.68,0.41,off,186.8,0.500,0.00,16.9,3,75.2,25.15,6.09,3639,12.19,14.5,39,20.00,0
0.871,-8.66,0.42,off,186.8,0.500,0.00,16.7,3,75.2,25.54,6.09,3648,12.19,14.5,39,20.00,0
0.988,-8.63,0.42,off,186.8,0.500,0.00,16.9,3,75.2,25.75,6.13,3657,12.19,14.5,39,20.00,0
1.069,-8.66,0.42,off,186.8,0.500,0.00,17.2,3,75.2,25.34,6.12,3658,12.01,14.5,39,20.00,0
1.179,-8.67,0.42,off,186.8,0.500,0.00,16.9,3,75.2,25.34,6.07,3656,12.19,14.5,39,20.00,0
1.253,-8.72,0.42,off,186.8,0.500,0.00,17.2,3,75.2,25.15,6.07,3644,12.19,14.5,39,20.00,0
1.360,-8.71,0.41,off,186.8,0.500,0.00,17.4,3,75.2,24.96,6.05,3641,12.19,14.5,39,20.00,0
1.446,-8.73,0.41,off,186.8,0.500,0.00,17.6,3,75.2,24.96,6.04,3642,12.20,14.5,39,20.00,0
1.567,-8.71,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.15,6.05,3642,12.00,14.5,39,20.00,0
1.640,-8.74,0.41,off,186.8,0.500,0.00,17.4,3,75.2,24.96,6.04,3651,12.20,14.5,39,20.00,0
1.749,-8.72,0.41,off,186.8,0.500,0.00,17.2,3,75.2,25.24,6.05,3647,12.19,14.5,39,20.00,0
1.832,-8.73,0.41,off,186.8,0.500,0.00,17.2,3,75.2,25.34,6.03,3640,12.19,14.5,39,20.00,0
1.945,-8.73,0.41,off,186.8,0.500,0.00,17.4,3,75.2,24.96,6.03,3645,12.19,14.5,39,20.00,0
2.029,-8.69,0.42,off,186.8,0.500,0.00,16.7,3,75.2,25.96,6.06,3654,12.02,14.5,39,20.00,0
2.129,-8.72,0.42,off,186.8,0.500,0.00,17.6,3,75.2,25.05,6.10,3657,12.20,14.5,39,20.00,0
2.227,-8.77,0.41,off,186.8,0.500,0.00,17.6,3,75.2,24.89,6.03,3654,12.19,14.5,39,20.00,0
2.339,-8.75,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.17,6.00,3665,12.01,14.5,39,20.00,0
2.433,-8.77,0.41,off,186.8,0.500,0.00,17.6,3,75.2,25.08,5.98,3660,12.20,14.5,39,20.00,0
2.520,-8.72,0.42,off,186.8,0.500,0.00,17.4,3,75.2,25.56,6.03,3667,12.02,14.5,39,20.00,0
2.615,-8.74,0.42,off,186.8,0.500,0.00,17.6,3,75.2,25.27,6.01,3664,12.01,14.5,39,20.00,0
2.715,-8.77,0.41,off,186.8,0.500,0.00,17.6,3,75.2,24.98,6.00,3666,12.19,14.5,39,20.00,0
2.816,-8.79,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.08,6.00,3667,12.20,14.5,39,20.00,0
2.917,-8.77,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.36,5.95,3678,12.20,14.5,39,20.00,0
3.010,-8.72,0.42,off,186.8,0.500,0.00,17.2,3,75.2,25.80,6.01,3670,12.02,14.5,39,20.00,0
3.111,-8.74,0.42,off,186.8,0.500,0.00,17.4,3,75.2,25.59,6.04,3682,12.20,14.5,39,20.00,0
3.206,-8.75,0.42,off,186.8,0.500,0.00,17.2,3,75.2,25.59,6.00,3676,12.20,14.5,39,20.00,0
3.302,-8.74,0.42,off,186.8,0.500,0.00,17.2,3,75.2,25.69,6.03,3683,12.20,14.5,39,20.00,0
3.403,-8.73,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.59,6.04,3678,12.02,14.5,39,20.00,0
3.498,-8.72,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.59,6.03,3682,12.20,14.5,39,20.00,0
3.596,-8.73,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.39,6.03,3705,12.20,14.5,39,20.00,0
3.696,-8.77,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.59,6.00,3712,12.20,14.5,39,20.00,0
3.800,-8.77,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.41,6.00,3700,12.20,14.5,39,20.00,0
3.900,-8.79,0.41,off,186.8,0.500,0.00,17.6,3,75.2,24.94,5.99,3708,12.02,14.5,39,20.00,0
3.994,-8.83,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.22,5.98,3702,12.02,14.5,39,20.00,0
4.086,-8.79,0.41,off,186.8,0.500,0.00,17.6,3,75.2,25.03,5.96,3694,12.20,14.5,39,20.00,0
4.184,-8.78,0.41,off,186.8,0.500,0.00,17.4,3,75.2,25.32,5.96,3704,12.20,14.5,39,20.00,0
4.287,-8.74,0.42,off,186.8,0.500,0.00,17.2,3,75.2,26.14,6.03,3708,12.02,14.5,39,20.00,0
4.386,-8.74,0.42,off,186.8,0.500,0.00,17.2,3,75.2,25.61,6.04,3705,12.02,14.5,39,20.00,0
4.480,-8.83,0.41,off,186.8,0.500,0.00,17.6,3,75.2,25.03,5.96,3708,12.02,14.5,40,20.00,0
4.581,-8.84,0.41,off,186.8,0.500,0.00,17.9,3,75.2,24.68,5.89,3704,12.03,14.5,40,20.00,0
4.676,-8.80,0.41,off,186.8,0.500,0.00,17.6,3,75.2,25.44,5.95,3708,12.20,14.5,40,20.00,0
4.772,-8.75,0.41,off,186.8,0.500,0.00,17.6,3,75.2,25.64,6.01,3702,12.20,14.5,40,20.00,0
4.876,-8.74,0.41,off,186.8,0.500,0.00,17.9,3,75.2,25.25,6.03,3708,12.20,14.5,40,20.00,0
4.969,-8.77,0.41,off,186.8,0.500,0.00,17.9,3,75.2,25.06,6.00,3699,12.02,14.5,40,20.00,0
5.070,-8.80,0.41,off,186.8,0.500,0.00,18.1,3,75.2,24.77,5.96,3698,12.20,14.5,40,20.00,0
5.169,-8.75,0.41,off,186.8,0.500,0.00,17.6,3,75.2,25.44,5.98,3688,12.20,14.5,40,20.00,0
5.270,-8.78,0.41,off,186.8,0.500,0.00,17.6,3,75.2,25.46,6.03,3686,12.02,14.5,40,20.00,0
5.365,-8.81,0.42,off,186.8,0.500,0.00,19.3,3,75.2,23.30,5.98,3692,12.02,10.6,40,16.86,0
5.460,-10.30,0.33,on,186.8,0.500,0.00,27.5,3,75.2,15.68,4.88,3629,3.91,9.0,40,14.51,0
5.556,-10.77,0.27,on,186.8,0.500,0.00,30.8,3,75.2,14.51,4.10,3609,0.00,9.4,40,0.00,0
5.657,-10.75,0.25,on,186.8,0.500,0.00,31.8,3,75.2,15.27,3.97,3607,0.00,9.8,40,0.00,0
5.759,-10.69,0.25,on,186.8,0.500,0.00,34.1,3,75.2,15.27,4.02,3566,0.00,9.8,40,0.00,0
5.859,-10.66,0.25,on,186.8,0.500,0.00,36.2,3,75.2,14.74,4.06,3518,0.00,9.0,39,0.00,0
5.951,-10.73,0.25,on,186.8,0.500,0.00,38.3,3,75.2,14.39,4.05,3436,0.00,9.0,39,0.00,0
6.054,-10.69,0.25,on,186.8,0.500,0.00,40.2,3,75.2,13.94,4.02,3359,0.00,9.0,39,0.00,0
6.148,-10.47,0.25,on,186.8,0.500,0.00,41.9,4,75.2,14.05,4.18,3139,0.00,9.0,39,0.00,0
6.244,-10.30,0.27,on,186.8,0.500,0.00,45.6,4,75.2,13.53,4.40,2930,0.00,8.6,39,0.00,0
6.346,-10.27,0.28,on,186.8,0.500,0.00,48.0,4,75.2,12.83,4.47,2712,0.00,8.2,39,0.00,0
6.449,-10.19,0.28,on,186.8,0.500,0.00,48.9,4,75.2,12.62,4.53,2749,0.00,7.8,39,0.00,0
6.543,-10.18,0.27,on,186.8,0.500,0.00,49.9,4,75.2,12.35,4.57,2788,0.00,7.8,39,0.00,0
6.635,-10.21,0.27,on,186.8,0.500,0.00,49.4,4,75.2,12.51,4.54,2758,0.00,7.8,39,0.00,0
6.737,-10.20,0.27,off,186.8,0.500,0.00,50.8,4,75.2,12.14,4.52,2778,0.34,7.8,39,10.98,0
6.841,-10.33,0.26,off,186.8,0.500,0.00,51.3,4,75.2,12.03,4.58,2788,2.68,7.8,39,11.37,0
6.934,-10.53,0.26,off,186.8,0.500,0.00,51.5,4,75.2,11.98,4.27,2763,4.51,7.8,39,10.98,0
7.030,-10.67,0.26,off,186.8,0.500,0.00,55.7,4,75.2,11.08,4.13,2744,5.11,7.5,39,10.20,0
7.127,-10.63,0.25,off,186.8,0.500,0.00,47.7,4,75.2,12.93,4.01,2766,7.22,9.0,39,12.55,0
7.223,-10.20,0.28,off,186.8,0.500,0.00,40.7,4,75.2,15.15,4.36,2764,7.92,10.2,39,14.51,0
7.332,-9.79,0.32,off,186.8,0.500,0.00,34.3,4,75.2,15.60,4.91,2747,7.93,10.2,39,14.51,0
7.423,-9.62,0.33,off,186.8,0.500,0.00,32.9,4,75.2,15.21,5.08,2754,7.91,10.2,39,14.51,0
7.517,-9.59,0.33,off,186.8,0.500,0.00,32.0,4,75.2,15.21,5.13,2763,7.92,10.2,39,14.51,0
7.620,-9.49,0.33,off,186.8,0.500,0.00,28.7,4,75.2,16.60,5.18,2741,8.96,11.4,39,15.69,0
7.713,-9.16,0.36,off,186.8,0.500,0.00,26.8,4,75.2,17.72,5.53,2765,8.96,11.4,39,16.08,0
7.811,-9.04,0.38,off,186.8,0.500,0.00,26.8,4,75.2,17.80,5.66,2752,9.29,11.4,39,16.47,0
7.919,-8.88,0.39,off,186.8,0.500,0.00,23.3,4,75.2,18.94,5.78,2770,9.64,12.5,39,16.86,0
8.015,-8.58,0.41,off,186.8,0.500,0.00,20.9,4,75.2,20.12,6.10,2753,9.96,12.5,39,17.65,0
8.110,-8.46,0.43,off,186.8,0.500,0.00,21.2,4,75.2,19.79,6.29,2774,9.97,12.5,39,17.65,0
8.203,-8.45,0.43,off,186.8,0.500,0.00,21.2,4,75.2,19.32,6.29,2757,9.96,12.2,39,17.25,0
8.301,-8.50,0.42,off,186.8,0.500,0.00,20.7,4,75.2,19.63,6.26,2784,9.98,12.2,39,17.25,0
8.406,-8.51,0.42,off,186.8,0.500,0.00,20.7,4,75.2,19.64,6.26,2769,9.97,12.2,39,17.25,0
8.497,-8.48,0.42,off,186.8,0.500,0.00,20.5,4,75.2,19.72,6.27,2788,9.99,12.2,39,17.65,0
8.602,-8.42,0.42,off,186.8,0.500,0.00,20.0,4,75.2,20.40,6.28,2774,10.32,12.9,39,18.04,0
8.701,-8.17,0.44,off,186.8,0.500,0.00,19.5,4,75.2,21.41,6.54,2798,10.65,12.9,39,18.04,0
8.792,-8.10,0.45,off,186.8,0.500,0.00,20.0,4,75.2,21.33,6.68,2785,10.67,12.9,39,18.04,0
8.894,-8.05,0.45,off,186.8,0.500,0.00,20.0,4,75.2,21.16,6.68,2806,10.67,12.9,39,18.04,0
8.994,-8.07,0.45,off,186.8,0.500,0.00,19.3,4,75.2,21.58,6.66,2812,10.68,13.3,39,18.04,0
9.085,-7.93,0.47,off,186.8,0.500,0.00,19.1,4,75.2,22.01,6.79,2800,11.22,13.7,39,18.04,0
9.183,-7.67,0.48,off,186.8,0.500,0.00,18.8,4,75.2,23.09,7.03,2822,11.48,13.7,39,18.04,0
9.289,-7.59,0.49,off,186.8,0.500,0.00,19.1,4,75.2,23.28,7.14,2806,11.70,14.1,39,18.04,0
9.389,-7.45,0.50,off,186.8,0.500,0.00,18.6,4,75.2,23.75,7.26,2832,11.94,14.5,39,18.04,0
9.483,-7.33,0.51,off,186.8,0.500,0.00,18.3,4,75.2,24.41,7.41,2836,11.95,14.5,39,18.04,0
9.577,-7.29,0.51,off,186.8,0.500,0.00,18.1,4,75.2,24.79,7.45,2822,11.94,14.5,39,18.04,0
9.677,-7.32,0.52,off,186.8,0.500,0.00,18.3,4,75.2,24.04,7.42,2849,11.95,14.5,39,18.04,0
9.778,-7.30,0.51,off,186.8,0.500,0.00,18.3,4,75.2,24.04,7.49,2829,11.95,14.5,39,18.43,0
9.877,-7.26,0.51,off,186.8,0.500,0.00,18.3,4,75.2,24.13,7.46,2844,11.94,14.5,39,18.04,0
9.970,-7.29,0.51,off,186.8,0.500,0.00,18.3,4,75.2,24.32,7.43,2855,11.97,14.5,39,18.04,0
10.066,-7.29,0.51,off,186.8,0.500,0.00,18.1,4,75.2,24.70,7.49,2849,11.95,14.5,39,18.04,0
10.163,-7.25,0.51,off,186.8,0.500,0.00,17.9,4,75.2,24.60,7.49,2853,11.98,14.5,39,18.43,0
10.269,-7.26,0.51,off,186.8,0.500,0.00,18.6,4,75.2,23.94,7.47,2870,11.98,14.5,39,18.43,0
10.363,-7.25,0.51,off,186.8,0.500,0.00,18.1,4,75.2,24.51,7.52,2860,11.98,14.5,39,18.43,0
10.464,-7.24,0.51,off,186.8,0.500,0.00,18.1,4,75.2,24.79,7.53,2868,11.97,14.5,39,18.43,0
10.559,-7.24,0.52,off,186.8,0.500,0.00,18.3,4,75.2,24.79,7.49,2886,11.99,14.5,40,18.43,0
10.659,-7.24,0.52,off,186.8,0.500,0.00,18.1,4,75.2,24.70,7.53,2894,12.00,14.5,40,18.43,0
10.756,-7.23,0.51,off,186.8,0.500,0.00,18.3,4,75.2,24.51,7.53,2880,11.98,14.5,40,18.43,0
10.857,-7.26,0.51,off,186.8,0.500,0.00,18.6,4,75.2,24.51,7.52,2903,12.01,14.5,40,18.43,0
10.948,-7.25,0.51,off,186.8,0.500,0.00,18.3,4,75.2,24.60,7.52,2907,12.01,14.5,40,18.43,0
11.049,-7.23,0.52,off,186.8,0.500,0.00,18.1,4,75.2,24.89,7.51,2890,12.01,14.5,40,18.43,0
11.144,-7.14,0.52,off,185.0,0.500,0.00,17.6,4,75.2,25.56,7.60,2903,12.23,14.9,40,18.43,0
11.250,-6.93,0.53,off,185.0,0.500,0.00,17.4,4,75.2,26.30,7.75,2913,12.46,14.9,40,18.43,0
11.351,-6.92,0.54,off,185.0,0.500,0.00,17.6,4,75.2,25.98,7.80,2927,12.46,14.9,40,18.82,0
11.438,-6.90,0.54,off,185.0,0.500,0.00,17.2,4,75.2,26.19,7.85,2903,12.47,14.9,40,18.82,0
11.538,-6.91,0.53,off,185.0,0.500,0.00,17.6,4,75.2,25.98,7.85,2920,12.46,14.9,40,18.43,0
11.634,-6.93,0.54,off,185.0,0.500,0.00,17.4,4,75.2,26.30,7.83,2916,12.70,14.9,40,18.43,0
11.737,-6.84,0.54,off,185.0,0.500,0.00,16.9,4,75.2,27.14,7.91,2944,12.69,15.3,40,18.43,0
11.837,-6.78,0.54,off,185.0,0.500,0.00,17.4,4,75.2,26.51,7.96,2944,12.71,15.3,40,18.82,0
11.931,-6.78,0.54,off,185.0,0.500,0.00,17.2,4,75.2,26.72,7.99,2941,12.69,15.3,40,18.82,0
12.030,-6.76,0.54,off,185.0,0.500,0.00,17.2,4,75.2,26.51,7.99,2937,12.70,15.3,40,18.82,0
12.124,-6.76,0.54,off,185.0,0.500,0.00,17.2,4,75.2,26.62,7.98,2954,12.71,15.3,40,18.82,0
12.222,-6.76,0.54,off,185.0,0.500,0.00,17.4,4,75.2,26.40,7.98,2963,12.72,15.3,40,18.82,0
12.331,-6.76,0.54,off,185.0,0.500,0.00,17.2,4,75.2,26.62,7.98,2975,12.72,15.3,40,18.82,0
12.420,-6.78,0.54,off,185.0,0.500,0.00,17.2,4,75.2,26.62,8.02,2970,12.71,15.3,40,18.82,0
12.516,-6.74,0.54,off,185.0,0.500,0.00,17.2,4,75.2,26.83,7.99,2960,12.71,15.3,41,18.82,0
12.618,-6.76,0.54,off,185.0,0.500,0.00,16.9,4,75.2,27.25,8.02,2962,12.71,15.3,41,18.82,0
12.719,-6.74,0.54,off,185.0,0.500,0.00,17.4,4,75.2,26.72,8.02,2960,12.71,15.3,41,18.82,0
12.821,-6.74,0.54,off,185.0,0.500,0.00,17.4,4,75.2,26.72,7.99,2984,12.73,15.3,41,18.82,0
12.919,-6.75,0.54,off,185.0,0.500,0.00,17.2,4,75.2,27.04,8.06,2992,12.73,15.3,41,18.82,0
13.014,-6.74,0.54,off,185.0,0.500,0.00,17.4,4,75.2,26.93,8.04,2991,12.74,15.3,41,18.82,0
13.110,-6.73,0.54,off,185.0,0.500,0.00,16.9,4,75.2,27.25,8.02,3004,12.74,15.3,41,19.22,0
13.207,-6.74,0.54,off,185.0,0.500,0.00,17.2,4,75.2,27.04,8.03,2985,12.73,15.3,41,18.82,0
13.306,-6.74,0.54,off,185.0,0.500,0.00,16.9,4,75.2,27.25,7.99,2994,12.73,15.3,41,19.22,0
13.399,-6.74,0.54,off,185.0,0.500,0.00,17.2,4,75.2,27.46,8.03,2996,12.73,15.3,42,19.22,0
13.497,-6.75,0.54,off,185.0,0.500,0.00,17.4,4,75.2,27.14,8.00,3004,12.75,15.3,42,19.22,0
13.599,-6.74,0.54,off,185.0,0.500,0.00,17.2,4,75.2,27.14,8.00,3007,12.76,15.3,42,18.82,0
13.693,-6.75,0.54,off,185.0,0.500,0.00,17.2,4,75.2,27.35,8.02,3016,12.77,15.3,42,19.22,0
13.801,-6.73,0.54,off,185.0,0.500,0.00,17.4,4,75.2,26.93,8.04,3034,12.76,15.3,42,19.22,0
13.893,-6.75,0.53,off,185.0,0.500,0.00,17.6,4,75.2,26.93,8.00,3042,12.77,15.3,42,19.22,0
13.987,-6.75,0.54,off,185.0,0.500,0.00,17.6,4,75.2,27.25,8.02,3044,12.78,15.3,42,19.22,0
14.085,-6.74,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.04,7.99,3050,12.78,15.3,42,19.22,0
14.183,-6.76,0.53,off,185.0,0.500,0.00,17.6,4,75.2,26.83,8.00,3052,12.79,15.3,42,19.22,0
14.285,-6.74,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.14,7.97,3056,12.79,15.3,42,19.22,0
14.387,-6.78,0.53,off,185.0,0.500,0.00,17.9,4,75.2,27.04,7.99,3067,12.80,15.3,42,19.22,0
14.481,-6.79,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.04,7.96,3064,12.78,15.3,42,19.22,0
14.582,-6.78,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.04,8.02,3070,12.80,15.3,42,19.22,0
14.676,-6.76,0.54,off,185.0,0.500,0.00,17.6,4,75.2,27.04,7.94,3075,12.81,15.3,42,19.22,0
14.771,-6.76,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.46,7.99,3080,12.81,15.3,42,19.22,0
14.871,-6.77,0.53,off,185.0,0.500,0.00,17.4,4,75.2,27.46,7.97,3086,12.80,15.3,42,19.22,0
14.967,-6.79,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.04,7.98,3087,12.82,15.3,42,19.61,0
15.065,-6.81,0.53,off,185.0,0.500,0.00,17.4,4,75.2,27.56,7.96,3093,12.82,15.3,42,19.22,0
15.164,-6.79,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.25,7.96,3099,12.82,15.3,42,19.61,0
15.263,-6.82,0.53,off,185.0,0.500,0.00,17.9,4,75.2,27.25,7.92,3104,12.83,15.3,43,19.61,0
15.368,-6.79,0.53,off,185.0,0.500,0.00,17.9,4,75.2,27.46,7.97,3089,12.83,15.3,43,19.61,0
15.458,-6.81,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.67,7.97,3097,12.84,15.3,43,19.61,0
15.556,-6.83,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.46,7.89,3098,12.85,15.3,43,19.61,0
15.663,-6.85,0.53,off,185.0,0.500,0.00,17.9,4,75.2,27.04,7.92,3102,12.85,15.3,43,19.61,0
15.753,-6.82,0.52,off,185.0,0.500,0.00,17.9,4,75.2,27.35,7.92,3102,12.84,15.3,43,19.61,0
15.859,-6.82,0.53,off,185.0,0.500,0.00,17.9,4,75.2,27.67,7.92,3109,12.83,15.3,43,19.61,0
15.949,-6.86,0.53,off,185.0,0.500,0.00,18.1,4,75.2,27.35,7.93,3132,12.85,15.3,43,19.61,0
16.049,-6.83,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.78,7.93,3130,12.84,15.3,43,19.61,0
16.149,-6.84,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.78,7.89,3139,12.87,15.3,43,19.61,0
16.243,-6.85,0.53,off,185.0,0.500,0.00,18.1,4,75.2,27.25,7.89,3140,12.87,15.3,43,19.61,0
16.344,-6.88,0.53,off,185.0,0.500,0.00,17.9,4,75.2,27.56,7.87,3141,12.87,15.3,43,19.61,0
16.439,-6.85,0.53,off,185.0,0.500,0.00,17.9,4,75.2,27.67,7.91,3128,12.88,15.3,43,19.61,0
16.543,-6.88,0.53,off,185.0,0.500,0.00,17.9,4,75.2,27.46,7.86,3128,12.86,15.3,43,19.61,0
16.638,-6.87,0.53,off,185.0,0.500,0.00,17.9,4,75.2,27.67,7.88,3134,12.86,15.3,43,19.61,0
16.735,-6.88,0.52,off,185.0,0.500,0.00,17.9,4,75.2,27.56,7.87,3139,12.87,15.3,43,19.61,0
16.830,-6.86,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.46,7.86,3158,12.87,15.3,43,19.61,0
16.931,-6.92,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.35,7.88,3167,12.90,15.3,43,20.00,0
17.028,-6.92,0.52,off,185.0,0.500,0.00,17.9,4,75.2,27.67,7.83,3163,12.89,15.3,43,19.61,0
17.129,-6.89,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.25,7.86,3146,12.91,15.3,43,20.00,0
17.221,-6.95,0.53,off,185.0,0.500,0.00,17.6,4,75.2,27.88,7.81,3152,12.90,15.3,43,20.00,0
17.322,-6.89,0.52,off,185.0,0.500,0.00,17.6,4,75.2,27.88,7.86,3152,12.88,15.3,43,20.00,0
17.419,-6.90,0.52,off,185.0,0.500,0.00,17.6,4,75.2,27.88,7.82,3172,12.89,15.3,43,20.00,0
17.516,-6.93,0.52,off,185.0,0.500,0.00,17.9,4,75.2,27.35,7.85,3180,12.89,15.3,43,19.61,0
17.614,-6.94,0.52,off,185.0,0.500,0.00,17.9,4,75.2,27.46,7.85,3176,12.89,15.3,43,20.00,0
17.712,-6.94,0.52,off,185.0,0.500,0.00,17.9,4,75.2,27.88,7.81,3160,12.91,15.3,44,20.00,0
17.821,-6.93,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.46,7.81,3167,12.90,15.3,44,20.00,0
17.911,-6.96,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.67,7.79,3164,12.90,15.3,44,20.00,0
18.007,-6.95,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.67,7.81,3188,12.90,15.3,44,20.00,0
18.104,-6.95,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.88,7.79,3190,12.92,15.3,45,20.00,0
18.202,-7.00,0.52,off,185.0,0.500,0.00,18.3,4,75.2,27.67,7.77,3174,12.93,15.3,45,20.00,0
18.310,-6.97,0.52,off,185.0,0.500,0.00,18.3,4,75.2,27.67,7.76,3176,12.93,15.3,45,20.00,0
18.400,-6.97,0.52,off,185.0,0.500,0.00,18.3,4,75.2,27.46,7.79,3180,12.93,15.3,45,20.00,0
18.499,-6.99,0.52,off,185.0,0.500,0.00,18.1,4,75.2,28.09,7.77,3201,12.92,15.3,45,20.00,0
18.594,-6.99,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.77,7.80,3208,12.93,15.3,44,20.00,0
18.692,-6.98,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.67,7.75,3187,12.92,15.3,44,20.00,0
18.797,-7.01,0.52,off,185.0,0.500,0.00,18.3,4,75.2,27.56,7.76,3200,12.91,15.3,44,20.00,0
18.890,-6.99,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.67,7.75,3209,12.93,15.3,44,20.00,0
18.994,-7.04,0.52,off,185.0,0.500,0.00,17.9,4,75.2,27.88,7.74,3223,12.90,15.3,44,20.00,0
19.086,-7.01,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.46,7.74,3204,12.90,15.3,44,20.00,0
19.184,-7.03,0.52,off,185.0,0.500,0.00,17.6,4,75.2,27.88,7.72,3208,12.89,15.3,44,20.00,0
19.285,-7.03,0.52,off,185.0,0.500,0.00,17.9,4,75.2,27.78,7.70,3227,12.92,15.3,44,20.00,0
19.383,-7.04,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.67,7.70,3236,12.89,15.3,44,20.00,0
19.479,-7.11,0.51,off,185.0,0.500,0.00,18.3,4,75.2,27.25,7.63,3216,12.86,15.3,44,20.00,0
19.574,-7.07,0.51,off,185.0,0.500,0.00,18.1,4,75.2,27.88,7.64,3223,12.87,15.3,45,20.00,0
19.676,-7.09,0.51,off,185.0,0.500,0.00,18.1,4,75.2,27.78,7.66,3238,12.89,15.3,45,20.00,0
19.779,-7.10,0.52,off,185.0,0.500,0.00,18.1,4,75.2,27.56,7.63,3246,12.86,15.3,45,20.00,0
19.873,-7.10,0.51,off,185.0,0.500,0.00,18.3,4,75.2,27.46,7.65,3226,12.85,15.3,45,20.00,0
19.982,-7.10,0.51,off,185.0,0.500,0.00,18.3,4,75.2,27.67,7.64,3257,12.89,15.3,45,20.00,0
20.071,-7.14,0.51,off,185.0,0.500,0.00,18.6,4,75.2,27.56,7.60,3258,12.83,15.3,45,20.00,0
20.169,-7.14,0.51,off,185.0,0.500,0.00,18.3,4,75.2,27.88,7.60,3242,12.84,15.3,45,20.00,0
20.266,-7.17,0.51,off,185.0,0.500,0.00,18.3,4,75.2,27.88,7.58,3251,12.85,15.3,45,20.00,0
20.360,-7.20,0.51,off,185.0,0.500,0.00,18.6,4,75.2,27.46,7.55,3269,12.84,15.3,45,20.00,0
20.460,-7.18,0.51,off,185.0,0.500,0.00,18.6,4,75.2,27.46,7.58,3256,12.81,15.3,45,20.00,0
20.561,-7.24,0.50,off,185.0,0.500,0.00,18.8,4,75.2,27.35,7.51,3262,12.83,15.3,45,20.00,0
20.655,-7.24,0.50,off,185.0,0.500,0.00,18.6,4,75.2,27.67,7.53,3284,12.83,15.3,45,20.00,0
20.753,-7.26,0.50,off,185.0,0.500,0.00,18.6,4,75.2,27.46,7.51,3270,12.77,15.3,45,20.00,0
