-8.3638	-10.0792	24.3759
-8.8648	-10.6022	25.0478
-9.3512	-10.9509	25.9273
-9.7742	-11.0647	26.9422
-10.0737	-10.9128	27.9398
-10.2318	-10.5091	28.8534
-10.2220	-9.8915	29.5797
-10.0451	-9.1237	30.0446
-9.7645	-8.3949	30.2038
-9.3896	-7.6921	30.1230
-8.9524	-7.0689	29.8220
-8.4873	-6.5642	29.3436
-8.0152	-6.1878	28.7197
-7.5818	-5.9625	28.0085
-7.2114	-5.8848	27.2550
-6.9212	-5.9385	26.5013
-6.7254	-6.0984	25.8028
-6.6173	-6.3557	25.1594
-6.5981	-6.6995	24.5946
-6.6659	-7.1190	24.1288
-6.8516	-7.6989	23.7310
-7.1460	-8.3501	23.5327
-7.5381	-9.0425	23.5640
-8.0065	-9.7348	23.8462
-8.5235	-10.3758	24.3867
-9.0555	-10.8868	25.1757
-9.5577	-11.1901	26.1686
-9.9772	-11.2249	27.2781
-10.2479	-10.9806	28.3080
-10.3658	-10.4849	29.2196
-10.3093	-9.7877	29.9130
-10.0845	-8.9600	30.3222
-9.7592	-8.1870	30.4223
-9.3432	-7.4590	30.2752
-8.8713	-6.8281	29.9074
-8.3793	-6.3294	29.3676
-7.8970	-5.9740	28.7035
-7.4587	-5.7684	27.9637
-7.0863	-5.7063	27.1903
-6.7950	-5.7709	26.4213
-6.5929	-5.9433	25.6895
-6.4822	-6.2143	25.0159
-6.4634	-6.5731	24.4233
-6.5344	-7.0092	23.9322
-6.7253	-7.6076	23.5102
-7.0274	-8.2816	23.2890
-7.4304	-9.0029	23.2999
-7.9141	-9.7324	23.5669
-8.4522	-10.4196	24.1019
-9.0126	-10.9852	24.9008
-9.5509	-11.3472	25.9251
-10.0128	-11.4370	27.0906
-10.3290	-11.2269	28.2076
-10.4869	-10.7387	29.2181
-10.4591	-10.0196	30.0093
-10.2482	-9.1424	30.5034
-9.9300	-8.3269	30.6594
-9.5119	-7.5469	30.5571
-9.0280	-6.8585	30.2208
-8.5147	-6.3011	29.6978
-7.9983	-5.8854	29.0302
-7.5205	-5.6266	28.2728
-7.1055	-5.5186	27.4702
-6.7704	-5.5440	26.6628
-6.5278	-5.6799	25.8954
-6.3750	-5.9160	25.1765
-6.3132	-6.2414	24.5280
-6.3409	-6.6463	23.9690
-6.4802	-7.2071	23.4546
-6.7309	-7.8517	23.1170
-7.0860	-8.5604	22.9869
-7.5305	-9.3054	23.0918
-8.0453	-10.0490	23.4524
-8.6079	-10.7282	24.0833
-9.1841	-11.2696	24.9728
-9.7274	-11.5971	26.0712
-10.1964	-11.6356	27.3217
-10.5168	-11.3370	28.5606
-10.6390	-10.7137	29.6401
-10.5453	-9.8269	30.4381
-10.3089	-8.9780	30.8171
-9.9448	-8.1128	30.9172
-9.4826	-7.3016	30.7473
-8.9591	-6.6000	30.3450
-8.3842	-6.0157	29.7294
-7.8271	-5.6075	28.9727
-7.3217	-5.3760	28.1300
-6.8931	-5.3032	27.2551
-6.5801	-5.3553	26.4595
-6.3506	-5.5108	25.6931
-6.2073	-5.7582	24.9767
-6.1506	-6.0870	24.3282
-6.2129	-6.6905	23.5436
-6.4448	-7.4302	22.9842
-6.8390	-8.2798	22.7025
-7.3706	-9.2032	22.7503
-7.9115	-10.0116	23.0862
-8.5116	-10.7673	23.7178
-9.1360	-11.3902	24.6402
-9.7347	-11.7933	25.8071
-10.2606	-11.8878	27.1576
-10.6323	-11.6111	28.5175
-10.7915	-10.9669	29.7204
-10.7145	-10.0183	30.6261
-10.4810	-9.1177	31.0616
-10.1097	-8.1919	31.2024
-9.6305	-7.3172	31.0557
-9.0817	-6.5541	30.6596
-8.4746	-5.9127	30.0367
-7.8805	-5.4550	29.2608
-7.3358	-5.1821	28.3895
-6.8667	-5.0751	27.4793
-6.5192	-5.0997	26.6528
-6.2547	-5.2293	25.8503
-6.0761	-5.4516	25.0921
-5.9841	-5.7559	24.3950
-5.9941	-6.3077	23.5471
-6.1653	-6.9923	22.8915
-6.4921	-7.7921	22.4732
-6.9571	-8.6857	22.3399
-7.4715	-9.5352	22.4986
-8.0666	-10.3805	22.9549
-8.7155	-11.1520	23.7241
-9.3757	-11.7631	24.7890
-9.9042	-12.0827	25.8825
-10.3637	-12.1586	27.0851
-10.7135	-11.9531	28.3099
-10.9194	-11.4617	29.4557
-10.9563	-10.7135	30.4152
-10.8119	-9.7866	31.1001
-10.4936	-8.7735	31.4586
-10.0306	-7.7637	31.4805
-9.4059	-6.7613	31.1584
-8.7189	-5.9454	30.5355
-8.0303	-5.3547	29.6871
-7.3896	-4.9914	28.7125
-6.9165	-4.8431	27.8598
-6.5178	-4.8215	26.9981
-6.2018	-4.9110	26.1530
-5.9726	-5.0959	25.3447
-5.8137	-5.4205	24.4590
-5.7737	-5.8495	23.6706
-5.8495	-6.3737	23.0025
-6.0350	-6.9871	22.4789
-6.3746	-7.7976	22.0860
-6.8455	-8.7008	21.9645
-7.4363	-9.6604	22.1599
-8.1205	-10.6174	22.7101
-8.8430	-11.4714	23.6065
-9.5727	-12.1194	24.8457
-10.2444	-12.4360	26.3566
-10.7782	-12.3277	27.9940
-11.0674	-11.8498	29.3514
-11.1548	-11.0554	30.5064
-11.0192	-10.0275	31.3402
-10.6740	-8.8663	31.7842
-10.2199	-7.8274	31.8374
-9.6611	-6.8726	31.5916
-9.0400	-6.0591	31.0898
-8.3984	-5.4197	30.3968
-7.7898	-4.9701	29.6007
-7.2275	-4.6846	28.7293
-6.7320	-4.5492	27.8228
-6.3173	-4.5424	26.9139
-5.9819	-4.6476	25.9999
-5.7421	-4.8530	25.1284
-5.5977	-5.1463	24.3166
-5.5464	-5.5186	23.5793
-5.5981	-6.0452	22.8328
-5.7667	-6.6676	22.2296
-6.0485	-7.3802	21.7962
-6.4360	-8.1762	21.5627
-6.9205	-9.0420	21.5606
-7.4956	-9.9482	21.8273
-8.1456	-10.8469	22.3925
-8.8435	-11.6700	23.2696
-9.4641	-12.2609	24.2858
-10.0592	-12.6548	25.5027
-10.5884	-12.7858	26.8594
-11.0088	-12.6088	28.2652
-11.2804	-12.1023	29.6062
-11.3672	-11.3019	30.7564
-11.2506	-10.2784	31.6131
-10.9394	-9.1220	32.1132
-10.4885	-8.0064	32.2397
-9.9198	-6.9654	32.0471
-9.2758	-6.0634	31.5776
-8.5997	-5.3391	30.8970
-7.9459	-4.8124	30.0935
-7.3323	-4.4597	29.2016
-6.7821	-4.2669	28.2643
-6.3112	-4.2107	27.3168
-5.9226	-4.2688	26.3704
-5.6274	-4.4279	25.4582
-5.4255	-4.6739	24.5962
-5.3151	-4.9968	23.7974
-5.2969	-5.4742	22.9442
-5.3981	-6.0480	22.2176
-5.6153	-6.7152	21.6406
-5.9416	-7.4748	21.2405
-6.3706	-8.3223	21.0474
-6.9002	-9.2419	21.0987
-7.5217	-10.2028	21.4311
-8.2171	-11.1544	22.0751
-8.9001	-11.9627	22.9587
-9.5940	-12.6224	24.1177
-10.2580	-13.0469	25.5151
-10.8423	-13.1577	27.0714
-11.2947	-12.8902	28.6717
-11.5589	-12.2391	30.1579
-11.5948	-11.2514	31.3822
-11.3946	-10.0147	32.2343
-11.0359	-8.8330	32.6198
-10.5300	-7.6685	32.6611
-9.9137	-6.6022	32.3846
-9.2295	-5.6922	31.8463
-8.5126	-4.9605	31.1062
-7.8118	-4.4253	30.2284
-7.1592	-4.0779	29.2669
-6.5780	-3.8941	28.2692
-6.0980	-3.8445	27.3040
-5.7039	-3.9029	26.3561
-5.3980	-4.0525	25.4417
-5.1798	-4.2795	24.5731
-5.0201	-4.6825	23.5137
-5.0006	-5.1937	22.5711
-5.1159	-5.8081	21.7669
-5.3571	-6.5286	21.1272
-5.7023	-7.3283	20.6939
-6.1590	-8.2266	20.4764
-6.7241	-9.2097	20.5138
-7.3878	-10.2489	20.8484
-8.2149	-11.4062	21.6056
-9.1105	-12.4550	22.8164
-10.0169	-13.2415	24.4694
-10.8456	-13.5993	26.4603
-11.3279	-13.5049	27.9729
-11.6787	-13.0883	29.4571
-11.8629	-12.3562	30.8034
-11.8606	-11.3519	31.9117
-11.6648	-10.1550	32.6978
-11.2845	-8.8754	33.1178
-10.7454	-7.6159	33.1671
-10.0872	-6.4619	32.8796
-9.3166	-5.4289	32.2842
-8.5191	-4.6183	31.4624
-7.7420	-4.0380	30.4863
-7.0214	-3.6677	29.4286
-6.4428	-3.4852	28.4544
-5.9412	-3.4251	27.4786
-5.5221	-3.4673	26.5204
-5.1879	-3.5937	25.5932
-4.8961	-3.8373	24.5340
-4.7191	-4.1680	23.5460
-4.6512	-4.5769	22.6409
-4.6855	-5.0621	21.8308
-4.8562	-5.7652	20.9872
-5.1686	-6.5928	20.3359
-5.6225	-7.5476	19.9157
-6.2110	-8.6291	19.7776
-6.8484	-9.6968	19.9418
-7.5860	-10.8177	20.4326
-8.4075	-11.9289	21.2938
-9.2811	-12.9344	22.5474
-10.0072	-13.5970	23.8697
-10.6997	-14.0166	25.4160
-11.3135	-14.1141	27.1147
-11.8000	-13.8357	28.8585
-12.1136	-13.1560	30.5125
-12.2126	-12.1206	31.9276
-12.0751	-10.8174	32.9840
-11.7095	-9.3569	33.6095
-11.1820	-7.9612	33.7859
-10.5138	-6.6581	33.5895
-9.7516	-5.5229	33.0735
-8.9431	-4.5994	32.3162
-8.1642	-3.9203	31.4363
-7.4187	-3.4367	30.4601
-6.7317	-3.1295	29.4330
-6.1206	-2.9704	28.3910
-5.5880	-2.9298	27.3436
-5.1465	-2.9899	26.3214
-4.7961	-3.1317	25.3363
-4.5343	-3.3404	24.3965
-4.3136	-3.7071	23.2260
-4.2306	-4.1651	22.1582
-4.2777	-4.7113	21.2060
-4.4441	-5.3534	20.3866
-4.6949	-6.0358	19.7706
-5.0423	-6.8144	19.3045
-5.4877	-7.6935	19.0152
-6.0304	-8.6728	18.9369
-6.7631	-9.8947	19.1520
-7.6168	-11.1922	19.7624
-8.5729	-12.4823	20.8307
-9.5897	-13.6315	22.3885
-10.3610	-14.3010	23.8861
-11.0900	-14.6940	25.6126
-11.7282	-14.7261	27.4858
-12.2243	-14.3430	29.3858
-12.5302	-13.5237	31.1638
-12.6034	-12.3276	32.6605
-12.4233	-10.8585	33.7523
-12.0014	-9.2401	34.3694
-11.4112	-7.7114	34.5059
-10.6753	-6.3003	34.2478
-9.8441	-5.0835	33.6584
-8.9680	-4.1023	32.8254
-8.1425	-3.3969	31.8951
-7.3524	-2.8922	30.8769
-6.6218	-2.5658	29.8148
-5.9673	-2.3872	28.7427
-5.3873	-2.3253	27.6617
-4.8984	-2.3616	26.6073
-4.5001	-2.4752	25.5895
-4.1892	-2.6502	24.6144
-3.9075	-2.9501	23.4256
-3.7509	-3.3219	22.3208
-3.7101	-3.7607	21.3066
-3.7739	-4.2715	20.3914
-3.9251	-4.8370	19.6190
-4.1651	-5.4859	18.9597
-4.4948	-6.2279	18.4308
-4.9149	-7.0735	18.0559
-5.4666	-8.1004	17.8585
-6.1305	-9.2543	17.9186
-6.9079	-10.5171	18.2926
-7.7925	-11.8437	19.0412
-8.6885	-13.0597	20.1114
-9.6369	-14.1658	21.5858
-10.5954	-15.0329	23.4603
-11.5012	-15.5166	25.6686
-12.2807	-15.4702	28.0866
-12.8388	-14.8091	30.4779
-13.0946	-13.5412	32.5905
-13.0070	-11.7688	34.2116
-12.6727	-10.0856	35.0510
-12.1184	-8.3577	35.4109
-11.3816	-6.7158	35.3128
-10.5133	-5.2592	34.8226
-9.5849	-4.0652	34.0503
-8.6361	-3.1309	33.0752
-7.7111	-2.4504	31.9721
-6.8430	-1.9923	30.8078
-6.1167	-1.7313	29.7279
-5.4675	-1.5961	28.6548
-4.9005	-1.5607	27.6038
-4.4169	-1.6023	26.5838
-3.9677	-1.7189	25.4742
-3.6154	-1.8921	24.4138
-3.3526	-2.1091	23.4047
-3.1713	-2.3626	22.4481
-3.0592	-2.6654	21.5018
-3.0210	-3.0057	20.6157
-3.0516	-3.3865	19.7922
-3.1460	-3.8144	19.0351
-3.3009	-4.2979	18.3497
-3.5171	-4.8451	17.7430
-3.7965	-5.4654	17.2250
-4.1409	-6.1688	16.8092
-4.6610	-7.1647	16.4629
-5.2958	-8.3156	16.3426
-6.0534	-9.6223	16.5056
-6.9383	-11.0643	17.0230
-7.9313	-12.5720	17.9536
-9.0307	-14.0673	19.3918
-10.1984	-15.3962	21.3862
-11.3629	-16.3496	23.9128
-12.1827	-16.6737	26.1159
-12.8871	-16.5433	28.4486
-13.4166	-15.8982	30.7614
-13.7197	-14.7382	32.8837
-13.7567	-13.1240	34.6351
-13.5072	-11.2105	35.8794
-12.9787	-9.1727	36.5486
-12.2116	-7.1709	36.6438
-11.2309	-5.2976	36.2196
-10.1315	-3.7320	35.3801
-8.9876	-2.5194	34.2457
-7.8608	-1.6482	32.9505
-6.9830	-1.1518	31.8432
-6.1687	-0.8225	30.7223
-5.4295	-0.6291	29.6117
-4.7721	-0.5416	28.5266
-4.1801	-0.5341	27.4403
-3.6743	-0.5891	26.3936
-3.2501	-0.6889	25.3883
-2.9015	-0.8201	24.4243
-2.5908	-0.9945	23.3876
-2.3572	-1.1894	22.4001
-2.1924	-1.4004	21.4603
-2.0875	-1.6269	20.5668
-2.0347	-1.8712	19.7188
-2.0298	-2.1358	18.9160
-2.0694	-2.4248	18.1585
-2.1503	-2.7445	17.4474
-2.2742	-3.1113	16.7687
-2.4405	-3.5255	16.1434
-2.6510	-3.9957	15.5760
-2.9083	-4.5321	15.0728
-3.3062	-5.3214	14.5428
-3.7959	-6.2566	14.1540
-4.3898	-7.3589	13.9426
-5.1020	-8.6441	13.9590
-5.9907	-10.1940	14.2914
-7.0384	-11.9393	15.0516
-8.2454	-13.8120	16.3567
-9.5886	-15.6651	18.3213
-10.6318	-16.8853	20.2334
-11.6827	-17.8385	22.5473
-12.6880	-18.3770	25.2092
-13.5791	-18.3638	28.0974
-14.2819	-17.6830	31.0299
-14.7129	-16.3217	33.7456
-14.8090	-14.3602	35.9992
-14.5474	-11.9527	37.6085
-14.0319	-9.6712	38.3966
-13.2756	-7.4198	38.6079
-12.3249	-5.3442	38.3001
-11.2373	-3.5451	37.5744
-10.1409	-2.1471	36.6190
-9.0254	-1.0469	35.4911
-7.9314	-0.2269	34.2663
-6.8895	0.3513	33.0071
-6.0040	0.7079	31.8662
-5.1896	0.9327	30.7485
-4.4518	1.0552	29.6657
-3.7922	1.1015	28.6236
-3.1350	1.0892	27.4896
-2.5710	1.0313	26.4092
-2.0926	0.9467	25.3797
-1.6909	0.8495	24.3978
-1.3843	0.7581	23.5436
-1.1266	0.6690	22.7231
-0.9113	0.5855	21.9342
-0.7324	0.5093	21.1748
-0.5841	0.4412	20.4432
-0.4618	0.3818	19.7380
-0.3615	0.3311	19.0580
-0.2793	0.2884	18.4019
-0.2138	0.2541	17.7899
-0.1598	0.2263	17.1986
-0.1154	0.2045	16.6271
-0.0785	0.1879	16.0746
-0.0498	0.1767	15.5820
