"Date and Time Run #1","Time (s) Run #1","Temperature 1 (°C) Run #1","Temperature 2 (°C) Run #1","Temperature 3 (°C) Run #1","Temperature 4 (°C) Run #1"
05/01/2025 03:32:23 pm,0.000,8.70,7.04,7.61,24.35
05/01/2025 03:32:23 pm,0.050,8.71,7.03,7.61,24.33
05/01/2025 03:32:23 pm,0.100,8.70,7.04,7.62,24.31
05/01/2025 03:32:23 pm,0.150,8.71,7.04,7.62,24.30
05/01/2025 03:32:23 pm,0.200,8.70,7.04,7.63,24.29
05/01/2025 03:32:23 pm,0.250,8.71,7.05,7.63,24.28
05/01/2025 03:32:23 pm,0.300,8.71,7.04,7.64,24.27
05/01/2025 03:32:23 pm,0.350,8.71,7.05,7.64,24.25
05/01/2025 03:32:23 pm,0.400,8.70,7.06,7.64,24.25
05/01/2025 03:32:23 pm,0.450,8.70,7.06,7.65,24.24
05/01/2025 03:32:23 pm,0.500,8.70,7.06,7.66,24.23
05/01/2025 03:32:23 pm,0.550,8.70,7.06,7.66,24.22
05/01/2025 03:32:23 pm,0.600,8.70,7.06,7.66,24.21
05/01/2025 03:32:23 pm,0.650,8.70,7.07,7.67,24.20
05/01/2025 03:32:23 pm,0.700,8.70,7.07,7.67,24.20
05/01/2025 03:32:23 pm,0.750,8.70,7.07,7.67,24.19
05/01/2025 03:32:23 pm,0.800,8.69,7.07,7.68,24.18
05/01/2025 03:32:23 pm,0.850,8.69,7.07,7.68,24.17
05/01/2025 03:32:23 pm,0.900,8.69,7.07,7.68,24.16
05/01/2025 03:32:23 pm,0.950,8.70,7.08,7.69,24.16
05/01/2025 03:32:24 pm,1.000,8.69,7.07,7.69,24.15
05/01/2025 03:32:24 pm,1.050,8.70,7.08,7.70,24.14
05/01/2025 03:32:24 pm,1.100,8.69,7.08,7.70,24.13
05/01/2025 03:32:24 pm,1.150,8.69,7.09,7.70,24.13
05/01/2025 03:32:24 pm,1.200,8.70,7.09,7.72,24.12
05/01/2025 03:32:24 pm,1.250,8.69,7.09,7.71,24.11
05/01/2025 03:32:24 pm,1.300,8.70,7.09,7.72,24.09
05/01/2025 03:32:24 pm,1.350,8.69,7.10,7.72,24.08
05/01/2025 03:32:24 pm,1.400,8.70,7.10,7.73,24.06
05/01/2025 03:32:24 pm,1.450,8.70,7.10,7.73,24.05
05/01/2025 03:32:24 pm,1.500,8.70,7.10,7.73,24.04
05/01/2025 03:32:24 pm,1.550,8.69,7.11,7.74,24.03
05/01/2025 03:32:24 pm,1.600,8.69,7.11,7.74,24.01
05/01/2025 03:32:24 pm,1.650,8.69,7.11,7.75,24.00
05/01/2025 03:32:24 pm,1.700,8.69,7.12,7.75,23.99
05/01/2025 03:32:24 pm,1.750,8.69,7.11,7.76,23.97
05/01/2025 03:32:24 pm,1.800,8.70,7.12,7.76,23.96
05/01/2025 03:32:24 pm,1.850,8.70,7.12,7.76,23.95
05/01/2025 03:32:24 pm,1.900,8.69,7.13,7.77,23.94
05/01/2025 03:32:24 pm,1.950,8.70,7.13,7.77,23.93
05/01/2025 03:32:25 pm,2.000,8.70,7.13,7.78,23.92
05/01/2025 03:32:25 pm,2.050,8.70,7.14,7.78,23.90
05/01/2025 03:32:25 pm,2.100,8.70,7.13,7.78,23.90
05/01/2025 03:32:25 pm,2.150,8.70,7.14,7.79,23.88
05/01/2025 03:32:25 pm,2.200,8.70,7.13,7.79,23.88
05/01/2025 03:32:25 pm,2.250,8.71,7.14,7.80,23.87
05/01/2025 03:32:25 pm,2.300,8.70,7.15,7.80,23.86
05/01/2025 03:32:25 pm,2.350,8.70,7.15,7.81,23.85
05/01/2025 03:32:25 pm,2.400,8.70,7.15,7.81,23.84
05/01/2025 03:32:25 pm,2.450,8.70,7.15,7.81,23.83
05/01/2025 03:32:25 pm,2.500,8.71,7.15,7.82,23.83
05/01/2025 03:32:25 pm,2.550,8.71,7.16,7.82,23.82
05/01/2025 03:32:25 pm,2.600,8.71,7.16,7.82,23.82
05/01/2025 03:32:25 pm,2.650,8.70,7.16,7.83,23.81
05/01/2025 03:32:25 pm,2.700,8.71,7.17,7.84,23.81
05/01/2025 03:32:25 pm,2.750,8.71,7.17,7.84,23.80
05/01/2025 03:32:25 pm,2.800,8.71,7.17,7.85,23.80
05/01/2025 03:32:25 pm,2.850,8.71,7.17,7.84,23.79
05/01/2025 03:32:25 pm,2.900,8.71,7.18,7.85,23.79
05/01/2025 03:32:25 pm,2.950,8.72,7.18,7.85,23.79
05/01/2025 03:32:26 pm,3.000,8.72,7.18,7.86,23.78
05/01/2025 03:32:26 pm,3.050,8.72,7.19,7.87,23.78
05/01/2025 03:32:26 pm,3.100,8.71,7.18,7.86,23.77
05/01/2025 03:32:26 pm,3.150,8.71,7.19,7.87,23.77
05/01/2025 03:32:26 pm,3.200,8.72,7.19,7.88,23.76
05/01/2025 03:32:26 pm,3.250,8.72,7.19,7.88,23.76
05/01/2025 03:32:26 pm,3.300,8.73,7.20,7.88,23.75
05/01/2025 03:32:26 pm,3.350,8.72,7.20,7.88,23.74
05/01/2025 03:32:26 pm,3.400,8.72,7.20,7.89,23.74
05/01/2025 03:32:26 pm,3.450,8.72,7.21,7.89,23.73
05/01/2025 03:32:26 pm,3.500,8.73,7.21,7.89,23.73
05/01/2025 03:32:26 pm,3.550,8.73,7.21,7.90,23.72
05/01/2025 03:32:26 pm,3.600,8.73,7.21,7.90,23.71
05/01/2025 03:32:26 pm,3.650,8.73,7.22,7.90,23.70
05/01/2025 03:32:26 pm,3.700,8.73,7.21,7.91,23.69
05/01/2025 03:32:26 pm,3.750,8.73,7.22,7.91,23.68
05/01/2025 03:32:26 pm,3.800,8.74,7.22,7.92,23.66
05/01/2025 03:32:26 pm,3.850,8.74,7.22,7.92,23.65
05/01/2025 03:32:26 pm,3.900,8.74,7.23,7.92,23.64
05/01/2025 03:32:26 pm,3.950,8.74,7.23,7.92,23.63
05/01/2025 03:32:27 pm,4.000,8.74,7.23,7.93,23.62
05/01/2025 03:32:27 pm,4.050,8.74,7.23,7.93,23.61
05/01/2025 03:32:27 pm,4.100,8.74,7.24,7.94,23.59
05/01/2025 03:32:27 pm,4.150,8.75,7.24,7.94,23.58
05/01/2025 03:32:27 pm,4.200,8.75,7.25,7.94,23.57
05/01/2025 03:32:27 pm,4.250,8.75,7.25,7.95,23.56
05/01/2025 03:32:27 pm,4.300,8.75,7.25,7.95,23.55
05/01/2025 03:32:27 pm,4.350,8.75,7.26,7.96,23.53
05/01/2025 03:32:27 pm,4.400,8.75,7.26,7.96,23.52
05/01/2025 03:32:27 pm,4.450,8.76,7.26,7.96,23.50
05/01/2025 03:32:27 pm,4.500,8.76,7.26,7.97,23.50
05/01/2025 03:32:27 pm,4.550,8.76,7.27,7.97,23.48
05/01/2025 03:32:27 pm,4.600,8.76,7.27,7.97,23.48
05/01/2025 03:32:27 pm,4.650,8.76,7.27,7.98,23.47
05/01/2025 03:32:27 pm,4.700,8.77,7.28,7.99,23.46
05/01/2025 03:32:27 pm,4.750,8.77,7.28,7.98,23.45
05/01/2025 03:32:27 pm,4.800,8.77,7.28,7.99,23.44
05/01/2025 03:32:27 pm,4.850,8.78,7.28,7.99,23.43
05/01/2025 03:32:27 pm,4.900,8.77,7.29,8.00,23.42
05/01/2025 03:32:27 pm,4.950,8.78,7.29,8.00,23.41
05/01/2025 03:32:28 pm,5.000,8.78,7.29,8.00,23.40
05/01/2025 03:32:28 pm,5.050,8.78,7.29,8.01,23.39
05/01/2025 03:32:28 pm,5.100,8.78,7.30,8.02,23.37
05/01/2025 03:32:28 pm,5.150,8.79,7.30,8.02,23.36
05/01/2025 03:32:28 pm,5.200,8.79,7.30,8.02,23.35
05/01/2025 03:32:28 pm,5.250,8.79,7.31,8.03,23.34
05/01/2025 03:32:28 pm,5.300,8.80,7.31,8.03,23.33
05/01/2025 03:32:28 pm,5.350,8.79,7.31,8.03,23.32
05/01/2025 03:32:28 pm,5.400,8.80,7.32,8.04,23.30
05/01/2025 03:32:28 pm,5.450,8.80,7.32,8.04,23.30
05/01/2025 03:32:28 pm,5.500,8.80,7.32,8.04,23.29
05/01/2025 03:32:28 pm,5.550,8.81,7.33,8.05,23.28
05/01/2025 03:32:28 pm,5.600,8.81,7.32,8.06,23.27
05/01/2025 03:32:28 pm,5.650,8.81,7.33,8.06,23.27
05/01/2025 03:32:28 pm,5.700,8.81,7.34,8.06,23.26
05/01/2025 03:32:28 pm,5.750,8.82,7.33,8.06,23.25
05/01/2025 03:32:28 pm,5.800,8.81,7.34,8.07,23.25
05/01/2025 03:32:28 pm,5.850,8.82,7.34,8.07,23.24
05/01/2025 03:32:28 pm,5.900,8.82,7.34,8.08,23.24
05/01/2025 03:32:28 pm,5.950,8.82,7.34,8.08,23.23
05/01/2025 03:32:29 pm,6.000,8.82,7.35,8.08,23.23
05/01/2025 03:32:29 pm,6.050,8.83,7.35,8.09,23.23
05/01/2025 03:32:29 pm,6.100,8.83,7.36,8.09,23.22
05/01/2025 03:32:29 pm,6.150,8.83,7.36,8.09,23.22
05/01/2025 03:32:29 pm,6.200,8.85,7.36,8.10,23.22
05/01/2025 03:32:29 pm,6.250,8.84,7.36,8.10,23.22
05/01/2025 03:32:29 pm,6.300,8.85,7.37,8.10,23.22
05/01/2025 03:32:29 pm,6.350,8.85,7.38,8.11,23.22
05/01/2025 03:32:29 pm,6.400,8.84,7.37,8.11,23.22
05/01/2025 03:32:29 pm,6.450,8.85,7.37,8.12,23.22
05/01/2025 03:32:29 pm,6.500,8.86,7.38,8.12,23.22
05/01/2025 03:32:29 pm,6.550,8.85,7.38,8.13,23.22
05/01/2025 03:32:29 pm,6.600,8.86,7.39,8.13,23.22
05/01/2025 03:32:29 pm,6.650,8.86,7.39,8.13,23.23
05/01/2025 03:32:29 pm,6.700,8.87,7.39,8.14,23.23
05/01/2025 03:32:29 pm,6.750,8.86,7.39,8.14,23.23
05/01/2025 03:32:29 pm,6.800,8.87,7.40,8.15,23.23
05/01/2025 03:32:29 pm,6.850,8.87,7.40,8.15,23.23
05/01/2025 03:32:29 pm,6.900,8.87,7.40,8.15,23.24
05/01/2025 03:32:29 pm,6.950,8.87,7.41,8.16,23.23
05/01/2025 03:32:30 pm,7.000,8.88,7.40,8.16,23.23
05/01/2025 03:32:30 pm,7.050,8.88,7.41,8.16,23.23
05/01/2025 03:32:30 pm,7.100,8.88,7.41,8.17,23.22
05/01/2025 03:32:30 pm,7.150,8.89,7.42,8.17,23.22
05/01/2025 03:32:30 pm,7.200,8.88,7.42,8.18,23.22
05/01/2025 03:32:30 pm,7.250,8.89,7.42,8.18,23.21
05/01/2025 03:32:30 pm,7.300,8.90,7.43,8.18,23.21
05/01/2025 03:32:30 pm,7.350,8.91,7.43,8.18,23.20
05/01/2025 03:32:30 pm,7.400,8.90,7.43,8.19,23.21
05/01/2025 03:32:30 pm,7.450,8.91,7.43,8.19,23.20
05/01/2025 03:32:30 pm,7.500,8.90,7.44,8.20,23.20
05/01/2025 03:32:30 pm,7.550,8.91,7.44,8.20,23.19
05/01/2025 03:32:30 pm,7.600,8.91,7.45,8.21,23.19
05/01/2025 03:32:30 pm,7.650,8.92,7.44,8.21,23.19
05/01/2025 03:32:30 pm,7.700,8.92,7.45,8.21,23.19
05/01/2025 03:32:30 pm,7.750,8.92,7.45,8.22,23.18
05/01/2025 03:32:30 pm,7.800,8.92,7.46,8.22,23.18
05/01/2025 03:32:30 pm,7.850,8.93,7.46,8.23,23.18
05/01/2025 03:32:30 pm,7.900,8.93,7.46,8.23,23.18
05/01/2025 03:32:30 pm,7.950,8.93,7.47,8.23,23.18
05/01/2025 03:32:31 pm,8.000,8.93,7.47,8.23,23.18
05/01/2025 03:32:31 pm,8.050,8.93,7.47,8.24,23.18
05/01/2025 03:32:31 pm,8.100,8.95,7.47,8.24,23.18
05/01/2025 03:32:31 pm,8.150,8.95,7.48,8.25,23.18
05/01/2025 03:32:31 pm,8.200,8.95,7.48,8.25,23.18
05/01/2025 03:32:31 pm,8.250,8.95,7.48,8.26,23.18
05/01/2025 03:32:31 pm,8.300,8.95,7.48,8.26,23.18
05/01/2025 03:32:31 pm,8.350,8.96,7.49,8.26,23.18
05/01/2025 03:32:31 pm,8.400,8.96,7.49,8.27,23.19
05/01/2025 03:32:31 pm,8.450,8.96,7.49,8.28,23.19
05/01/2025 03:32:31 pm,8.500,8.96,7.50,8.27,23.19
05/01/2025 03:32:31 pm,8.550,8.97,7.50,8.28,23.19
05/01/2025 03:32:31 pm,8.600,8.97,7.50,8.28,23.19
05/01/2025 03:32:31 pm,8.650,8.97,7.51,8.29,23.19
05/01/2025 03:32:31 pm,8.700,8.98,7.51,8.29,23.20
05/01/2025 03:32:31 pm,8.750,8.99,7.51,8.29,23.20
05/01/2025 03:32:31 pm,8.800,8.98,7.51,8.30,23.20
05/01/2025 03:32:31 pm,8.850,8.99,7.52,8.30,23.20
05/01/2025 03:32:31 pm,8.900,9.00,7.52,8.30,23.20
05/01/2025 03:32:31 pm,8.950,9.00,7.52,8.31,23.19
05/01/2025 03:32:32 pm,9.000,9.00,7.53,8.31,23.19
05/01/2025 03:32:32 pm,9.050,9.00,7.53,8.31,23.19
05/01/2025 03:32:32 pm,9.100,9.01,7.53,8.32,23.20
05/01/2025 03:32:32 pm,9.150,9.01,7.54,8.32,23.19
05/01/2025 03:32:32 pm,9.200,9.02,7.55,8.32,23.19
05/01/2025 03:32:32 pm,9.250,9.01,7.54,8.33,23.19
05/01/2025 03:32:32 pm,9.300,9.02,7.54,8.33,23.19
05/01/2025 03:32:32 pm,9.350,9.02,7.55,8.33,23.19
05/01/2025 03:32:32 pm,9.400,9.02,7.55,8.34,23.19
05/01/2025 03:32:32 pm,9.450,9.03,7.55,8.34,23.18
05/01/2025 03:32:32 pm,9.500,9.03,7.56,8.35,23.18
05/01/2025 03:32:32 pm,9.550,9.04,7.57,8.35,23.18
05/01/2025 03:32:32 pm,9.600,9.03,7.57,8.36,23.18
05/01/2025 03:32:32 pm,9.650,9.04,7.57,8.36,23.19
05/01/2025 03:32:32 pm,9.700,9.05,7.57,8.36,23.19
05/01/2025 03:32:32 pm,9.750,9.05,7.57,8.37,23.19
05/01/2025 03:32:32 pm,9.800,9.05,7.58,8.37,23.20
05/01/2025 03:32:32 pm,9.850,9.05,7.58,8.37,23.20
05/01/2025 03:32:32 pm,9.900,9.06,7.59,8.38,23.20
05/01/2025 03:32:32 pm,9.950,9.06,7.59,8.38,23.21
05/01/2025 03:32:33 pm,10.000,9.07,7.59,8.38,23.22
05/01/2025 03:32:33 pm,10.050,9.07,7.59,8.38,23.22
05/01/2025 03:32:33 pm,10.100,9.07,7.60,8.39,23.22
05/01/2025 03:32:33 pm,10.150,9.07,7.60,8.40,23.23
05/01/2025 03:32:33 pm,10.200,9.08,7.60,8.40,23.23
05/01/2025 03:32:33 pm,10.250,9.08,7.60,8.40,23.23
05/01/2025 03:32:33 pm,10.300,9.08,7.61,8.40,23.23
05/01/2025 03:32:33 pm,10.350,9.08,7.61,8.41,23.23
05/01/2025 03:32:33 pm,10.400,9.09,7.61,8.41,23.22
05/01/2025 03:32:33 pm,10.450,9.09,7.61,8.42,23.22
05/01/2025 03:32:33 pm,10.500,9.10,7.62,8.42,23.22
05/01/2025 03:32:33 pm,10.550,9.10,7.62,8.42,23.21
05/01/2025 03:32:33 pm,10.600,9.10,7.62,8.43,23.21
05/01/2025 03:32:33 pm,10.650,9.11,7.63,8.43,23.21
05/01/2025 03:32:33 pm,10.700,9.11,7.64,8.43,23.20
05/01/2025 03:32:33 pm,10.750,9.12,7.64,8.44,23.20
05/01/2025 03:32:33 pm,10.800,9.12,7.64,8.44,23.19
05/01/2025 03:32:33 pm,10.850,9.12,7.64,8.44,23.19
05/01/2025 03:32:33 pm,10.900,9.13,7.65,8.45,23.19
05/01/2025 03:32:33 pm,10.950,9.13,7.65,8.45,23.19
05/01/2025 03:32:34 pm,11.000,9.13,7.65,8.46,23.19
05/01/2025 03:32:34 pm,11.050,9.13,7.66,8.46,23.18
05/01/2025 03:32:34 pm,11.100,9.14,7.66,8.46,23.18
05/01/2025 03:32:34 pm,11.150,9.15,7.66,8.46,23.18
05/01/2025 03:32:34 pm,11.200,9.14,7.67,8.47,23.19
05/01/2025 03:32:34 pm,11.250,9.14,7.67,8.47,23.19
05/01/2025 03:32:34 pm,11.300,9.15,7.67,8.48,23.18
05/01/2025 03:32:34 pm,11.350,9.16,7.67,8.48,23.18
05/01/2025 03:32:34 pm,11.400,9.16,7.68,8.49,23.18
05/01/2025 03:32:34 pm,11.450,9.16,7.68,8.49,23.18
05/01/2025 03:32:34 pm,11.500,9.16,7.68,8.49,23.18
05/01/2025 03:32:34 pm,11.550,9.17,7.69,8.50,23.17
05/01/2025 03:32:34 pm,11.600,9.17,7.69,8.50,23.17
05/01/2025 03:32:34 pm,11.650,9.18,7.70,8.50,23.17
05/01/2025 03:32:34 pm,11.700,9.18,7.70,8.51,23.17
05/01/2025 03:32:34 pm,11.750,9.18,7.70,8.51,23.17
05/01/2025 03:32:34 pm,11.800,9.19,7.70,8.51,23.17
05/01/2025 03:32:34 pm,11.850,9.19,7.71,8.52,23.17
05/01/2025 03:32:34 pm,11.900,9.20,7.71,8.52,23.17
05/01/2025 03:32:34 pm,11.950,9.20,7.71,8.52,23.17
05/01/2025 03:32:35 pm,12.000,9.20,7.71,8.52,23.17
05/01/2025 03:32:35 pm,12.050,9.21,7.72,8.53,23.18
05/01/2025 03:32:35 pm,12.100,9.21,7.72,8.54,23.18
05/01/2025 03:32:35 pm,12.150,9.22,7.73,8.54,23.18
05/01/2025 03:32:35 pm,12.200,9.22,7.73,8.54,23.18
05/01/2025 03:32:35 pm,12.250,9.22,7.73,8.55,23.17
05/01/2025 03:32:35 pm,12.300,9.22,7.73,8.55,23.18
05/01/2025 03:32:35 pm,12.350,9.23,7.73,8.55,23.17
05/01/2025 03:32:35 pm,12.400,9.23,7.74,8.56,23.17
05/01/2025 03:32:35 pm,12.450,9.24,7.74,8.56,23.17
05/01/2025 03:32:35 pm,12.500,9.24,7.75,8.57,23.16
05/01/2025 03:32:35 pm,12.550,9.24,7.75,8.57,23.16
05/01/2025 03:32:35 pm,12.600,9.24,7.75,8.57,23.16
05/01/2025 03:32:35 pm,12.650,9.26,7.76,8.57,23.15
05/01/2025 03:32:35 pm,12.700,9.25,7.76,8.58,23.15
05/01/2025 03:32:35 pm,12.750,9.25,7.77,8.58,23.14
05/01/2025 03:32:35 pm,12.800,9.26,7.77,8.59,23.14
05/01/2025 03:32:35 pm,12.850,9.27,7.77,8.59,23.14
05/01/2025 03:32:35 pm,12.900,9.27,7.77,8.60,23.13
05/01/2025 03:32:35 pm,12.950,9.27,7.78,8.59,23.13
05/01/2025 03:32:36 pm,13.000,9.28,7.78,8.60,23.13
05/01/2025 03:32:36 pm,13.050,9.29,7.78,8.60,23.12
05/01/2025 03:32:36 pm,13.100,9.29,7.79,8.61,23.13
05/01/2025 03:32:36 pm,13.150,9.29,7.79,8.61,23.12
05/01/2025 03:32:36 pm,13.200,9.29,7.80,8.61,23.12
05/01/2025 03:32:36 pm,13.250,9.30,7.80,8.62,23.12
05/01/2025 03:32:36 pm,13.300,9.30,7.80,8.62,23.12
05/01/2025 03:32:36 pm,13.350,9.30,7.80,8.62,23.12
05/01/2025 03:32:36 pm,13.400,9.31,7.80,8.63,23.12
05/01/2025 03:32:36 pm,13.450,9.31,7.80,8.63,23.12
05/01/2025 03:32:36 pm,13.500,9.32,7.81,8.64,23.12
05/01/2025 03:32:36 pm,13.550,9.32,7.81,8.64,23.12
05/01/2025 03:32:36 pm,13.600,9.32,7.81,8.64,23.11
05/01/2025 03:32:36 pm,13.650,9.32,7.82,8.65,23.11
05/01/2025 03:32:36 pm,13.700,9.33,7.82,8.65,23.11
05/01/2025 03:32:36 pm,13.750,9.34,7.83,8.65,23.11
05/01/2025 03:32:36 pm,13.800,9.34,7.83,8.66,23.11
05/01/2025 03:32:36 pm,13.850,9.34,7.83,8.66,23.10
05/01/2025 03:32:36 pm,13.900,9.34,7.84,8.67,23.10
05/01/2025 03:32:36 pm,13.950,9.35,7.83,8.67,23.10
05/01/2025 03:32:37 pm,14.000,9.36,7.84,8.67,23.10
05/01/2025 03:32:37 pm,14.050,9.35,7.85,8.67,23.10
05/01/2025 03:32:37 pm,14.100,9.36,7.85,8.68,23.10
05/01/2025 03:32:37 pm,14.150,9.36,7.85,8.68,23.09
05/01/2025 03:32:37 pm,14.200,9.37,7.85,8.69,23.09
05/01/2025 03:32:37 pm,14.250,9.37,7.86,8.69,23.08
05/01/2025 03:32:37 pm,14.300,9.37,7.86,8.70,23.08
05/01/2025 03:32:37 pm,14.350,9.38,7.87,8.70,23.07
05/01/2025 03:32:37 pm,14.400,9.39,7.86,8.70,23.06
05/01/2025 03:32:37 pm,14.450,9.39,7.87,8.70,23.05
05/01/2025 03:32:37 pm,14.500,9.39,7.88,8.71,23.03
05/01/2025 03:32:37 pm,14.550,9.39,7.87,8.71,23.03
05/01/2025 03:32:37 pm,14.600,9.39,7.88,8.71,23.02
05/01/2025 03:32:37 pm,14.650,9.40,7.88,8.72,23.01
05/01/2025 03:32:37 pm,14.700,9.40,7.89,8.72,23.00
05/01/2025 03:32:37 pm,14.750,9.40,7.89,8.73,22.99
05/01/2025 03:32:37 pm,14.800,9.41,7.89,8.73,22.97
05/01/2025 03:32:37 pm,14.850,9.42,7.90,8.73,22.96
05/01/2025 03:32:37 pm,14.900,9.42,7.89,8.73,22.95
05/01/2025 03:32:37 pm,14.950,9.42,7.90,8.74,22.94
05/01/2025 03:32:38 pm,15.000,9.43,7.90,8.74,22.93
05/01/2025 03:32:38 pm,15.050,9.43,7.90,8.75,22.93
05/01/2025 03:32:38 pm,15.100,9.43,7.90,8.75,22.91
05/01/2025 03:32:38 pm,15.150,9.43,7.91,8.75,22.90
05/01/2025 03:32:38 pm,15.200,9.44,7.91,8.75,22.89
05/01/2025 03:32:38 pm,15.250,9.44,7.92,8.76,22.88
05/01/2025 03:32:38 pm,15.300,9.45,7.92,8.76,22.88
05/01/2025 03:32:38 pm,15.350,9.45,7.92,8.76,22.88
05/01/2025 03:32:38 pm,15.400,9.45,7.92,8.77,22.87
05/01/2025 03:32:38 pm,15.450,9.46,7.92,8.77,22.87
05/01/2025 03:32:38 pm,15.500,9.46,7.93,8.78,22.87
05/01/2025 03:32:38 pm,15.550,9.47,7.93,8.77,22.87
05/01/2025 03:32:38 pm,15.600,9.47,7.94,8.78,22.87
05/01/2025 03:32:38 pm,15.650,9.47,7.94,8.79,22.87
05/01/2025 03:32:38 pm,15.700,9.48,7.94,8.79,22.87
05/01/2025 03:32:38 pm,15.750,9.48,7.95,8.79,22.86
05/01/2025 03:32:38 pm,15.800,9.48,7.95,8.79,22.86
05/01/2025 03:32:38 pm,15.850,9.50,7.95,8.80,22.86
05/01/2025 03:32:38 pm,15.900,9.50,7.96,8.81,22.86
05/01/2025 03:32:38 pm,15.950,9.50,7.96,8.80,22.86
05/01/2025 03:32:39 pm,16.000,9.50,7.96,8.81,22.85
05/01/2025 03:32:39 pm,16.050,9.50,7.97,8.81,22.85
05/01/2025 03:32:39 pm,16.100,9.51,7.97,8.82,22.84
05/01/2025 03:32:39 pm,16.150,9.52,7.97,8.82,22.84
05/01/2025 03:32:39 pm,16.200,9.51,7.97,8.82,22.84
05/01/2025 03:32:39 pm,16.250,9.52,7.98,8.83,22.84
05/01/2025 03:32:39 pm,16.300,9.52,7.98,8.83,22.83
05/01/2025 03:32:39 pm,16.350,9.53,7.98,8.83,22.83
05/01/2025 03:32:39 pm,16.400,9.53,7.99,8.83,22.82
05/01/2025 03:32:39 pm,16.450,9.53,7.99,8.84,22.82
05/01/2025 03:32:39 pm,16.500,9.53,7.99,8.84,22.81
05/01/2025 03:32:39 pm,16.550,9.54,8.00,8.84,22.81
05/01/2025 03:32:39 pm,16.600,9.54,8.00,8.84,22.81
05/01/2025 03:32:39 pm,16.650,9.55,8.01,8.86,22.79
05/01/2025 03:32:39 pm,16.700,9.55,8.01,8.86,22.79
05/01/2025 03:32:39 pm,16.750,9.56,8.01,8.86,22.79
05/01/2025 03:32:39 pm,16.800,9.56,8.01,8.86,22.78
05/01/2025 03:32:39 pm,16.850,9.56,8.02,8.86,22.77
05/01/2025 03:32:39 pm,16.900,9.57,8.02,8.87,22.77
05/01/2025 03:32:39 pm,16.950,9.58,8.02,8.87,22.76
05/01/2025 03:32:40 pm,17.000,9.58,8.03,8.88,22.76
05/01/2025 03:32:40 pm,17.050,9.58,8.03,8.88,22.75
05/01/2025 03:32:40 pm,17.100,9.58,8.03,8.88,22.74
05/01/2025 03:32:40 pm,17.150,9.59,8.04,8.89,22.73
05/01/2025 03:32:40 pm,17.200,9.59,8.04,8.89,22.73
05/01/2025 03:32:40 pm,17.250,9.60,8.04,8.89,22.72
05/01/2025 03:32:40 pm,17.300,9.60,8.05,8.89,22.71
05/01/2025 03:32:40 pm,17.350,9.60,8.05,8.89,22.71
05/01/2025 03:32:40 pm,17.400,9.61,8.05,8.90,22.70
05/01/2025 03:32:40 pm,17.450,9.62,8.06,8.91,22.70
05/01/2025 03:32:40 pm,17.500,9.62,8.06,8.91,22.69
05/01/2025 03:32:40 pm,17.550,9.61,8.06,8.91,22.69
05/01/2025 03:32:40 pm,17.600,9.62,8.06,8.91,22.69
05/01/2025 03:32:40 pm,17.650,9.62,8.07,8.92,22.69
05/01/2025 03:32:40 pm,17.700,9.62,8.07,8.92,22.68
05/01/2025 03:32:40 pm,17.750,9.64,8.07,8.92,22.68
05/01/2025 03:32:40 pm,17.800,9.63,8.08,8.93,22.68
05/01/2025 03:32:40 pm,17.850,9.65,8.08,8.93,22.68
05/01/2025 03:32:40 pm,17.900,9.65,8.08,8.93,22.67
05/01/2025 03:32:40 pm,17.950,9.65,8.08,8.94,22.68
05/01/2025 03:32:41 pm,18.000,9.65,8.09,8.94,22.67
05/01/2025 03:32:41 pm,18.050,9.66,8.09,8.94,22.67
05/01/2025 03:32:41 pm,18.100,9.66,8.10,8.94,22.67
05/01/2025 03:32:41 pm,18.150,9.66,8.10,8.95,22.67
05/01/2025 03:32:41 pm,18.200,9.66,8.10,8.95,22.67
05/01/2025 03:32:41 pm,18.250,9.67,8.11,8.96,22.67
05/01/2025 03:32:41 pm,18.300,9.67,8.11,8.96,22.65
05/01/2025 03:32:41 pm,18.350,9.68,8.11,8.96,22.65
05/01/2025 03:32:41 pm,18.400,9.68,8.12,8.97,22.64
05/01/2025 03:32:41 pm,18.450,9.68,8.12,8.97,22.63
05/01/2025 03:32:41 pm,18.500,9.69,8.12,8.97,22.63
05/01/2025 03:32:41 pm,18.550,9.70,8.13,8.98,22.62
05/01/2025 03:32:41 pm,18.600,9.70,8.13,8.98,22.61
05/01/2025 03:32:41 pm,18.650,9.70,8.13,8.99,22.60
05/01/2025 03:32:41 pm,18.700,9.71,8.14,8.99,22.59
05/01/2025 03:32:41 pm,18.750,9.71,8.14,8.99,22.59
05/01/2025 03:32:41 pm,18.800,9.71,8.14,8.99,22.58
05/01/2025 03:32:41 pm,18.850,9.72,8.14,9.00,22.57
05/01/2025 03:32:41 pm,18.900,9.72,8.14,9.00,22.57
05/01/2025 03:32:41 pm,18.950,9.73,8.15,9.01,22.56
05/01/2025 03:32:42 pm,19.000,9.72,8.15,9.01,22.56
05/01/2025 03:32:42 pm,19.050,9.73,8.16,9.01,22.56
05/01/2025 03:32:42 pm,19.100,9.74,8.16,9.01,22.56
05/01/2025 03:32:42 pm,19.150,9.74,8.16,9.02,22.56
05/01/2025 03:32:42 pm,19.200,9.74,8.16,9.02,22.56
05/01/2025 03:32:42 pm,19.250,9.75,8.16,9.02,22.56
